run_id,model,model_version,calculated_at,origin_asof,observation_cutoff,target_month,horizon,representation,units,evidence_level,basket_vintage_id,last_required_observation,prediction,actual,fact_vintage_id,fact_policy,nature,status,reason,fit_and_path_seconds
20260909_m1_01,Huber,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-03-01,2025-03-01,12,raw,mom_percent,C,,2024-03-01,0.6512123837840136,0.8100000000000023,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.0800467370027036
20260909_m1_01,SeasonalNaive,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-03-01,2025-03-01,12,raw,mom_percent,C,,2024-03-01,0.5300000000000011,0.8100000000000023,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,9.49889981711749e-05
20260909_m1_01,Micro,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-03-01,2025-03-01,12,raw,mom_percent,C,2024-01-01,2024-03-01,0.7376055216380141,0.8100000000000023,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,1.8326639169972623
20260909_m1_01,GroupsFixed,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-03-01,2025-03-01,12,raw,mom_percent,C,2024-01-01,2024-03-01,0.6558094479792216,0.8100000000000023,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.04772950899860007
20260909_m1_01,GroupsDated,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-03-01,2025-03-01,12,raw,mom_percent,C,2024-01-01,2024-03-01,0.6787273230301986,0.8100000000000023,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.007787894999637501
20260909_m1_01,Ridge,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-04-01,2025-04-01,12,raw,mom_percent,C,,2024-04-01,0.8765825515816061,0.5300000000000011,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.03946851200089441
20260909_m1_01,Huber,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-04-01,2025-04-01,12,raw,mom_percent,C,,2024-04-01,0.7732972549808466,0.5300000000000011,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.08217383499868447
20260909_m1_01,SeasonalNaive,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-04-01,2025-04-01,12,raw,mom_percent,C,,2024-04-01,0.37999999999999545,0.5300000000000011,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,9.230400246451609e-05
20260909_m1_01,Micro,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-04-01,2025-04-01,12,raw,mom_percent,C,2024-01-01,2024-04-01,0.6318844948022216,0.5300000000000011,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,1.8790702469996177
20260909_m1_01,GroupsFixed,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-04-01,2025-04-01,12,raw,mom_percent,C,2024-01-01,2024-04-01,0.563796988405129,0.5300000000000011,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.04778378400078509
