horizon,model,baseline,target_month,N_pair,N_planned,candidate_error,baseline_error,absolute_loss_difference
2,Micro,Ridge,2024-08-01,24,24,0.1577606057404936,-0.22285851280577162,-0.06509790706527802
2,Micro,Ridge,2024-09-01,24,24,-0.28513750105423147,-0.20121432479955104,0.08392317625468043
2,Micro,Ridge,2024-10-01,24,24,-0.4905076537122347,-0.4734329502460497,0.017074703466185004
2,Micro,Ridge,2024-11-01,24,24,-0.8226286194903131,-1.0990772372578874,-0.27644861776757435
2,Micro,Ridge,2024-12-01,24,24,-0.2396656209577832,-0.2990775245643391,-0.059411903606555905
2,Micro,Ridge,2025-01-01,24,24,-0.0933495885675899,0.16567000190184444,-0.07232041333425454
2,Micro,Ridge,2025-02-01,24,24,-0.649895067086484,-0.5884937052548622,0.061401361831621815
2,Micro,Ridge,2025-03-01,24,24,-0.06089481253059725,-0.2701259348715581,-0.20923112234096086
2,Micro,Ridge,2025-04-01,24,24,0.10344592547834297,0.15125234065492066,-0.04780641517657769
2,Micro,Ridge,2025-05-01,24,24,0.6395073480164257,0.5700519700101836,0.06945537800624213
2,Micro,Ridge,2025-06-01,24,24,0.4230417664513566,0.1552308156800848,0.2678109507712718
2,Micro,Ridge,2025-07-01,24,24,0.008884115465470521,-0.33128856564621856,-0.32240445018074804
2,Micro,Ridge,2025-08-01,24,24,0.9468324124753517,0.5389313594252343,0.40790105305011737
2,Micro,Ridge,2025-09-01,24,24,-0.5186358004947679,-0.5865487243131042,-0.06791292381833636
2,Micro,Ridge,2025-10-01,24,24,0.11585652990165118,0.059120913770769334,0.05673561613088185
2,Micro,Ridge,2025-11-01,24,24,0.6214284542502376,0.526539359730549,0.09488909451968863
2,Micro,Ridge,2025-12-01,24,24,0.5120667321832407,0.34266830959812467,0.16939842258511606
2,Micro,Ridge,2026-01-01,24,24,-0.7247818290950329,-0.5955404842890886,0.1292413448059443
2,Micro,Ridge,2026-02-01,24,24,-0.24592692215996936,-0.36145304578907655,-0.11552612362910719
2,Micro,Ridge,2026-03-01,24,24,0.3040044896108397,0.15772066925065076,0.14628382036018894
2,Micro,Ridge,2026-04-01,24,24,0.9033040019822451,0.885550586984877,0.017753414997368155
2,Micro,Ridge,2026-05-01,24,24,0.35824035057673376,0.3524366769258904,0.005803673650843333
2,Micro,Ridge,2026-06-01,24,24,-0.6120347588672845,-0.898373488629332,-0.28633872976204744
2,Micro,Ridge,2026-07-01,24,24,-0.44058566287162365,-0.6212250366499461,-0.18063937377832245
2,Micro,Huber,2024-08-01,24,24,0.1577606057404936,-0.1637460179564414,-0.005985412215947783
2,Micro,Huber,2024-09-01,24,24,-0.28513750105423147,-0.18127398819800078,0.10386351285623069
2,Micro,Huber,2024-10-01,24,24,-0.4905076537122347,-0.489592494902908,0.0009151588093266882
2,Micro,Huber,2024-11-01,24,24,-0.8226286194903131,-1.062093039443809,-0.239464419953496
2,Micro,Huber,2024-12-01,24,24,-0.2396656209577832,-0.013447246392303214,0.22621837456548
2,Micro,Huber,2025-01-01,24,24,-0.0933495885675899,0.17349004804887613,-0.08014045948128623
2,Micro,Huber,2025-02-01,24,24,-0.649895067086484,-0.4855162199298917,0.16437884715659234
2,Micro,Huber,2025-03-01,24,24,-0.06089481253059725,-0.17950802247813158,-0.11861320994753433
2,Micro,Huber,2025-04-01,24,24,0.10344592547834297,0.32357482568235696,-0.220128900204014
2,Micro,Huber,2025-05-01,24,24,0.6395073480164257,0.5681226301117022,0.07138471790472356
2,Micro,Huber,2025-06-01,24,24,0.4230417664513566,0.14439125480072335,0.27865051165063326
2,Micro,Huber,2025-07-01,24,24,0.008884115465470521,-0.3634504311384603,-0.3545663156729898
2,Micro,Huber,2025-08-01,24,24,0.9468324124753517,0.6012636040496488,0.3455688084257028
2,Micro,Huber,2025-09-01,24,24,-0.5186358004947679,-0.590513556134681,-0.07187775563991317
2,Micro,Huber,2025-10-01,24,24,0.11585652990165118,0.022530901022278726,0.09332562887937246
2,Micro,Huber,2025-11-01,24,24,0.6214284542502376,0.5616134896538227,0.05981496459641489
2,Micro,Huber,2025-12-01,24,24,0.5120667321832407,0.36968578383121553,0.1423809483520252
2,Micro,Huber,2026-01-01,24,24,-0.7247818290950329,-0.6040514701391544,0.12073035895587847
2,Micro,Huber,2026-02-01,24,24,-0.24592692215996936,-0.6557378452114477,-0.40981092305147837
2,Micro,Huber,2026-03-01,24,24,0.3040044896108397,0.26434274197997354,0.03966174763086616
2,Micro,Huber,2026-04-01,24,24,0.9033040019822451,0.8776357478905794,0.025668254091665732
2,Micro,Huber,2026-05-01,24,24,0.35824035057673376,0.3350550222066886,0.023185328370045166
2,Micro,Huber,2026-06-01,24,24,-0.6120347588672845,-1.0263111695610974,-0.4142764106938128
2,Micro,Huber,2026-07-01,24,24,-0.44058566287162365,-0.5908282247541194,-0.1502425618824958
2,Micro,SeasonalNaive,2024-08-01,24,24,0.1577606057404936,-0.1599999999999966,-0.0022393942595029803
2,Micro,SeasonalNaive,2024-09-01,24,24,-0.28513750105423147,1.1299999999999955,-0.844862498945764
2,Micro,SeasonalNaive,2024-10-01,24,24,-0.4905076537122347,-0.5600000000000023,-0.06949234628776757
2,Micro,SeasonalNaive,2024-11-01,24,24,-0.8226286194903131,-0.7600000000000051,0.06262861949030796
2,Micro,SeasonalNaive,2024-12-01,24,24,-0.2396656209577832,-0.6199999999999903,-0.3803343790422071
2,Micro,SeasonalNaive,2025-01-01,24,24,-0.0933495885675899,0.030000000000001137,0.06334958856758877
2,Micro,SeasonalNaive,2025-02-01,24,24,-0.649895067086484,-0.8100000000000023,-0.16010493291351824
2,Micro,SeasonalNaive,2025-03-01,24,24,-0.06089481253059725,-0.28000000000000114,-0.21910518746940388
2,Micro,SeasonalNaive,2025-04-01,24,24,0.10344592547834297,-0.15000000000000568,-0.046554074521662714
2,Micro,SeasonalNaive,2025-05-01,24,24,0.6395073480164257,1.009999999999991,-0.3704926519835652
2,Micro,SeasonalNaive,2025-06-01,24,24,0.4230417664513566,0.22000000000001307,0.20304176645134353
2,Micro,SeasonalNaive,2025-07-01,24,24,0.008884115465470521,0.7099999999999937,-0.7011158845345232
2,Micro,SeasonalNaive,2025-08-01,24,24,0.9468324124753517,0.6599999999999966,0.28683241247535507
2,Micro,SeasonalNaive,2025-09-01,24,24,-0.5186358004947679,-0.37999999999999545,0.13863580049477242
2,Micro,SeasonalNaive,2025-10-01,24,24,0.11585652990165118,0.4899999999999949,-0.3741434700983437
2,Micro,SeasonalNaive,2025-11-01,24,24,0.6214284542502376,1.3499999999999943,-0.7285715457497567
2,Micro,SeasonalNaive,2025-12-01,24,24,0.5120667321832407,0.6199999999999903,-0.10793326781674961
2,Micro,SeasonalNaive,2026-01-01,24,24,-0.7247818290950329,-0.7299999999999898,-0.005218170904956909
2,Micro,SeasonalNaive,2026-02-01,24,24,-0.24592692215996936,0.2400000000000091,0.005926922159960268
2,Micro,SeasonalNaive,2026-03-01,24,24,0.3040044896108397,0.269999999999996,0.03400448961084368
2,Micro,SeasonalNaive,2026-04-01,24,24,0.9033040019822451,0.8100000000000023,0.09330400198224287
2,Micro,SeasonalNaive,2026-05-01,24,24,0.35824035057673376,-0.1599999999999966,0.19824035057673717
2,Micro,SeasonalNaive,2026-06-01,24,24,-0.6120347588672845,-1.1000000000000085,-0.487965241132724
2,Micro,SeasonalNaive,2026-07-01,24,24,-0.44058566287162365,-0.45999999999999375,-0.019414337128370096
2,Micro,GroupsFixed,2024-08-01,24,24,0.1577606057404936,0.1717761287672669,-0.01401552302677328
2,Micro,GroupsFixed,2024-09-01,24,24,-0.28513750105423147,-0.4391098393909475,-0.15397233833671603
2,Micro,GroupsFixed,2024-10-01,24,24,-0.4905076537122347,-0.5633567664424337,-0.072849112730199
2,Micro,GroupsFixed,2024-11-01,24,24,-0.8226286194903131,-0.9372672915904041,-0.11463867210009104
2,Micro,GroupsFixed,2024-12-01,24,24,-0.2396656209577832,-0.2530849858831903,-0.013419364925407073
2,Micro,GroupsFixed,2025-01-01,24,24,-0.0933495885675899,-0.13138080484995251,-0.03803121628236261
2,Micro,GroupsFixed,2025-02-01,24,24,-0.649895067086484,-0.7186805553055987,-0.06878548821911468
2,Micro,GroupsFixed,2025-03-01,24,24,-0.06089481253059725,-0.15819579880987256,-0.0973009862792753
2,Micro,GroupsFixed,2025-04-01,24,24,0.10344592547834297,0.028254202150180707,0.07519172332816226
2,Micro,GroupsFixed,2025-05-01,24,24,0.6395073480164257,0.521224761476487,0.11828258653993873
2,Micro,GroupsFixed,2025-06-01,24,24,0.4230417664513566,0.3943614844111454,0.028680282040211225
2,Micro,GroupsFixed,2025-07-01,24,24,0.008884115465470521,-0.08232687311682568,-0.07344275765135516
2,Micro,GroupsFixed,2025-08-01,24,24,0.9468324124753517,0.8982914449825128,0.04854096749283887
2,Micro,GroupsFixed,2025-09-01,24,24,-0.5186358004947679,-0.6595031616347746,-0.14086736114000675
2,Micro,GroupsFixed,2025-10-01,24,24,0.11585652990165118,-0.010303090966192086,0.1055534389354591
2,Micro,GroupsFixed,2025-11-01,24,24,0.6214284542502376,0.5219376606149245,0.0994907936353131
2,Micro,GroupsFixed,2025-12-01,24,24,0.5120667321832407,0.5067673894689295,0.005299342714311206
2,Micro,GroupsFixed,2026-01-01,24,24,-0.7247818290950329,-0.7653281778195927,-0.040546348724559866
2,Micro,GroupsFixed,2026-02-01,24,24,-0.24592692215996936,-0.34531256238740426,-0.0993856402274349
2,Micro,GroupsFixed,2026-03-01,24,24,0.3040044896108397,0.21987943208061833,0.08412505753022137
2,Micro,GroupsFixed,2026-04-01,24,24,0.9033040019822451,0.8016889834288704,0.10161501855337474
2,Micro,GroupsFixed,2026-05-01,24,24,0.35824035057673376,0.27233879258928767,0.08590155798744609
2,Micro,GroupsFixed,2026-06-01,24,24,-0.6120347588672845,-0.7283711289446042,-0.11633637007731967
2,Micro,GroupsFixed,2026-07-01,24,24,-0.44058566287162365,-0.4943559375918192,-0.05377027472019552
2,Micro,GroupsDated,2024-08-01,24,24,0.1577606057404936,0.1543676531233645,0.0033929526171291025
2,Micro,GroupsDated,2024-09-01,24,24,-0.28513750105423147,-0.45632826649363545,-0.17119076543940398
2,Micro,GroupsDated,2024-10-01,24,24,-0.4905076537122347,-0.5762263803994294,-0.08571872668719471
2,Micro,GroupsDated,2024-11-01,24,24,-0.8226286194903131,-0.9479876964319995,-0.12535907694168646
2,Micro,GroupsDated,2024-12-01,24,24,-0.2396656209577832,-0.2542850771336638,-0.014619456175880563
2,Micro,GroupsDated,2025-01-01,24,24,-0.0933495885675899,-0.10952406551723826,-0.016174476949648353
2,Micro,GroupsDated,2025-02-01,24,24,-0.649895067086484,-0.6865963851434688,-0.03670131805698473
2,Micro,GroupsDated,2025-03-01,24,24,-0.06089481253059725,-0.15450233545410297,-0.09360752292350571
2,Micro,GroupsDated,2025-04-01,24,24,0.10344592547834297,0.036336132393984255,0.06710979308435872
2,Micro,GroupsDated,2025-05-01,24,24,0.6395073480164257,0.524237067629236,0.11527028038718967
2,Micro,GroupsDated,2025-06-01,24,24,0.4230417664513566,0.3914696938565312,0.03157207259482542
2,Micro,GroupsDated,2025-07-01,24,24,0.008884115465470521,-0.07714768761658586,-0.06826357215111534
2,Micro,GroupsDated,2025-08-01,24,24,0.9468324124753517,0.8949152613244429,0.05191715115090878
2,Micro,GroupsDated,2025-09-01,24,24,-0.5186358004947679,-0.6698801323438744,-0.15124433184910657
2,Micro,GroupsDated,2025-10-01,24,24,0.11585652990165118,-0.05564962293295339,0.06020690696869779
2,Micro,GroupsDated,2025-11-01,24,24,0.6214284542502376,0.4613377820214821,0.1600906722287555
2,Micro,GroupsDated,2025-12-01,24,24,0.5120667321832407,0.45203886477741095,0.06002786740582977
2,Micro,GroupsDated,2026-01-01,24,24,-0.7247818290950329,-0.8008778099013505,-0.07609598080631763
2,Micro,GroupsDated,2026-02-01,24,24,-0.24592692215996936,-0.3725131701473774,-0.12658624798740803
2,Micro,GroupsDated,2026-03-01,24,24,0.3040044896108397,0.24425695808749026,0.05974753152334944
2,Micro,GroupsDated,2026-04-01,24,24,0.9033040019822451,0.8003713110956187,0.10293269088662649
2,Micro,GroupsDated,2026-05-01,24,24,0.35824035057673376,0.2576890108959945,0.10055133968073926
2,Micro,GroupsDated,2026-06-01,24,24,-0.6120347588672845,-0.7326978939706694,-0.12066313510338489
2,Micro,GroupsDated,2026-07-01,24,24,-0.44058566287162365,-0.4914067241601474,-0.05082106128852376
2,GroupsFixed,Ridge,2024-08-01,24,24,0.1717761287672669,-0.22285851280577162,-0.051082384038504736
2,GroupsFixed,Ridge,2024-09-01,24,24,-0.4391098393909475,-0.20121432479955104,0.23789551459139646
2,GroupsFixed,Ridge,2024-10-01,24,24,-0.5633567664424337,-0.4734329502460497,0.08992381619638401
2,GroupsFixed,Ridge,2024-11-01,24,24,-0.9372672915904041,-1.0990772372578874,-0.1618099456674833
2,GroupsFixed,Ridge,2024-12-01,24,24,-0.2530849858831903,-0.2990775245643391,-0.04599253868114883
2,GroupsFixed,Ridge,2025-01-01,24,24,-0.13138080484995251,0.16567000190184444,-0.03428919705189193
2,GroupsFixed,Ridge,2025-02-01,24,24,-0.7186805553055987,-0.5884937052548622,0.1301868500507365
2,GroupsFixed,Ridge,2025-03-01,24,24,-0.15819579880987256,-0.2701259348715581,-0.11193013606168556
2,GroupsFixed,Ridge,2025-04-01,24,24,0.028254202150180707,0.15125234065492066,-0.12299813850473995
2,GroupsFixed,Ridge,2025-05-01,24,24,0.521224761476487,0.5700519700101836,-0.0488272085336966
2,GroupsFixed,Ridge,2025-06-01,24,24,0.3943614844111454,0.1552308156800848,0.2391306687310606
2,GroupsFixed,Ridge,2025-07-01,24,24,-0.08232687311682568,-0.33128856564621856,-0.24896169252939288
2,GroupsFixed,Ridge,2025-08-01,24,24,0.8982914449825128,0.5389313594252343,0.3593600855572785
2,GroupsFixed,Ridge,2025-09-01,24,24,-0.6595031616347746,-0.5865487243131042,0.0729544373216704
2,GroupsFixed,Ridge,2025-10-01,24,24,-0.010303090966192086,0.059120913770769334,-0.04881782280457725
2,GroupsFixed,Ridge,2025-11-01,24,24,0.5219376606149245,0.526539359730549,-0.004601699115624469
2,GroupsFixed,Ridge,2025-12-01,24,24,0.5067673894689295,0.34266830959812467,0.16409907987080485
2,GroupsFixed,Ridge,2026-01-01,24,24,-0.7653281778195927,-0.5955404842890886,0.16978769353050416
2,GroupsFixed,Ridge,2026-02-01,24,24,-0.34531256238740426,-0.36145304578907655,-0.01614048340167229
2,GroupsFixed,Ridge,2026-03-01,24,24,0.21987943208061833,0.15772066925065076,0.06215876282996757
2,GroupsFixed,Ridge,2026-04-01,24,24,0.8016889834288704,0.885550586984877,-0.08386160355600658
2,GroupsFixed,Ridge,2026-05-01,24,24,0.27233879258928767,0.3524366769258904,-0.08009788433660275
2,GroupsFixed,Ridge,2026-06-01,24,24,-0.7283711289446042,-0.898373488629332,-0.17000235968472777
2,GroupsFixed,Ridge,2026-07-01,24,24,-0.4943559375918192,-0.6212250366499461,-0.12686909905812693
2,GroupsFixed,Huber,2024-08-01,24,24,0.1717761287672669,-0.1637460179564414,0.008030110810825497
2,GroupsFixed,Huber,2024-09-01,24,24,-0.4391098393909475,-0.18127398819800078,0.2578358511929467
2,GroupsFixed,Huber,2024-10-01,24,24,-0.5633567664424337,-0.489592494902908,0.0737642715395257
2,GroupsFixed,Huber,2024-11-01,24,24,-0.9372672915904041,-1.062093039443809,-0.12482574785340494
2,GroupsFixed,Huber,2024-12-01,24,24,-0.2530849858831903,-0.013447246392303214,0.23963773949088707
2,GroupsFixed,Huber,2025-01-01,24,24,-0.13138080484995251,0.17349004804887613,-0.04210924319892362
2,GroupsFixed,Huber,2025-02-01,24,24,-0.7186805553055987,-0.4855162199298917,0.23316433537570702
2,GroupsFixed,Huber,2025-03-01,24,24,-0.15819579880987256,-0.17950802247813158,-0.021312223668259023
2,GroupsFixed,Huber,2025-04-01,24,24,0.028254202150180707,0.32357482568235696,-0.29532062353217625
2,GroupsFixed,Huber,2025-05-01,24,24,0.521224761476487,0.5681226301117022,-0.04689786863521517
2,GroupsFixed,Huber,2025-06-01,24,24,0.3943614844111454,0.14439125480072335,0.24997022961042203
2,GroupsFixed,Huber,2025-07-01,24,24,-0.08232687311682568,-0.3634504311384603,-0.28112355802163463
2,GroupsFixed,Huber,2025-08-01,24,24,0.8982914449825128,0.6012636040496488,0.29702784093286394
2,GroupsFixed,Huber,2025-09-01,24,24,-0.6595031616347746,-0.590513556134681,0.06898960550009359
2,GroupsFixed,Huber,2025-10-01,24,24,-0.010303090966192086,0.022530901022278726,-0.012227810056086641
2,GroupsFixed,Huber,2025-11-01,24,24,0.5219376606149245,0.5616134896538227,-0.039675829038898214
2,GroupsFixed,Huber,2025-12-01,24,24,0.5067673894689295,0.36968578383121553,0.137081605637714
2,GroupsFixed,Huber,2026-01-01,24,24,-0.7653281778195927,-0.6040514701391544,0.16127670768043834
2,GroupsFixed,Huber,2026-02-01,24,24,-0.34531256238740426,-0.6557378452114477,-0.31042528282404347
2,GroupsFixed,Huber,2026-03-01,24,24,0.21987943208061833,0.26434274197997354,-0.04446330989935521
2,GroupsFixed,Huber,2026-04-01,24,24,0.8016889834288704,0.8776357478905794,-0.075946764461709
2,GroupsFixed,Huber,2026-05-01,24,24,0.27233879258928767,0.3350550222066886,-0.06271622961740092
2,GroupsFixed,Huber,2026-06-01,24,24,-0.7283711289446042,-1.0263111695610974,-0.29794004061649315
2,GroupsFixed,Huber,2026-07-01,24,24,-0.4943559375918192,-0.5908282247541194,-0.09647228716230027
2,GroupsFixed,SeasonalNaive,2024-08-01,24,24,0.1717761287672669,-0.1599999999999966,0.0117761287672703
2,GroupsFixed,SeasonalNaive,2024-09-01,24,24,-0.4391098393909475,1.1299999999999955,-0.690890160609048
2,GroupsFixed,SeasonalNaive,2024-10-01,24,24,-0.5633567664424337,-0.5600000000000023,0.003356766442431436
2,GroupsFixed,SeasonalNaive,2024-11-01,24,24,-0.9372672915904041,-0.7600000000000051,0.177267291590399
2,GroupsFixed,SeasonalNaive,2024-12-01,24,24,-0.2530849858831903,-0.6199999999999903,-0.36691501411680005
2,GroupsFixed,SeasonalNaive,2025-01-01,24,24,-0.13138080484995251,0.030000000000001137,0.10138080484995138
2,GroupsFixed,SeasonalNaive,2025-02-01,24,24,-0.7186805553055987,-0.8100000000000023,-0.09131944469440356
2,GroupsFixed,SeasonalNaive,2025-03-01,24,24,-0.15819579880987256,-0.28000000000000114,-0.12180420119012858
2,GroupsFixed,SeasonalNaive,2025-04-01,24,24,0.028254202150180707,-0.15000000000000568,-0.12174579784982498
2,GroupsFixed,SeasonalNaive,2025-05-01,24,24,0.521224761476487,1.009999999999991,-0.4887752385235039
2,GroupsFixed,SeasonalNaive,2025-06-01,24,24,0.3943614844111454,0.22000000000001307,0.1743614844111323
2,GroupsFixed,SeasonalNaive,2025-07-01,24,24,-0.08232687311682568,0.7099999999999937,-0.6276731268831681
2,GroupsFixed,SeasonalNaive,2025-08-01,24,24,0.8982914449825128,0.6599999999999966,0.2382914449825162
2,GroupsFixed,SeasonalNaive,2025-09-01,24,24,-0.6595031616347746,-0.37999999999999545,0.2795031616347792
2,GroupsFixed,SeasonalNaive,2025-10-01,24,24,-0.010303090966192086,0.4899999999999949,-0.4796969090338028
2,GroupsFixed,SeasonalNaive,2025-11-01,24,24,0.5219376606149245,1.3499999999999943,-0.8280623393850698
2,GroupsFixed,SeasonalNaive,2025-12-01,24,24,0.5067673894689295,0.6199999999999903,-0.11323261053106082
2,GroupsFixed,SeasonalNaive,2026-01-01,24,24,-0.7653281778195927,-0.7299999999999898,0.03532817781960296
2,GroupsFixed,SeasonalNaive,2026-02-01,24,24,-0.34531256238740426,0.2400000000000091,0.10531256238739517
2,GroupsFixed,SeasonalNaive,2026-03-01,24,24,0.21987943208061833,0.269999999999996,-0.05012056791937769
2,GroupsFixed,SeasonalNaive,2026-04-01,24,24,0.8016889834288704,0.8100000000000023,-0.008311016571131868
2,GroupsFixed,SeasonalNaive,2026-05-01,24,24,0.27233879258928767,-0.1599999999999966,0.11233879258929108
2,GroupsFixed,SeasonalNaive,2026-06-01,24,24,-0.7283711289446042,-1.1000000000000085,-0.3716288710554043
2,GroupsFixed,SeasonalNaive,2026-07-01,24,24,-0.4943559375918192,-0.45999999999999375,0.034355937591825425
2,GroupsFixed,Micro,2024-08-01,24,24,0.1717761287672669,0.1577606057404936,0.01401552302677328
2,GroupsFixed,Micro,2024-09-01,24,24,-0.4391098393909475,-0.28513750105423147,0.15397233833671603
2,GroupsFixed,Micro,2024-10-01,24,24,-0.5633567664424337,-0.4905076537122347,0.072849112730199
2,GroupsFixed,Micro,2024-11-01,24,24,-0.9372672915904041,-0.8226286194903131,0.11463867210009104
2,GroupsFixed,Micro,2024-12-01,24,24,-0.2530849858831903,-0.2396656209577832,0.013419364925407073
2,GroupsFixed,Micro,2025-01-01,24,24,-0.13138080484995251,-0.0933495885675899,0.03803121628236261
2,GroupsFixed,Micro,2025-02-01,24,24,-0.7186805553055987,-0.649895067086484,0.06878548821911468
2,GroupsFixed,Micro,2025-03-01,24,24,-0.15819579880987256,-0.06089481253059725,0.0973009862792753
2,GroupsFixed,Micro,2025-04-01,24,24,0.028254202150180707,0.10344592547834297,-0.07519172332816226
2,GroupsFixed,Micro,2025-05-01,24,24,0.521224761476487,0.6395073480164257,-0.11828258653993873
2,GroupsFixed,Micro,2025-06-01,24,24,0.3943614844111454,0.4230417664513566,-0.028680282040211225
2,GroupsFixed,Micro,2025-07-01,24,24,-0.08232687311682568,0.008884115465470521,0.07344275765135516
2,GroupsFixed,Micro,2025-08-01,24,24,0.8982914449825128,0.9468324124753517,-0.04854096749283887
2,GroupsFixed,Micro,2025-09-01,24,24,-0.6595031616347746,-0.5186358004947679,0.14086736114000675
2,GroupsFixed,Micro,2025-10-01,24,24,-0.010303090966192086,0.11585652990165118,-0.1055534389354591
2,GroupsFixed,Micro,2025-11-01,24,24,0.5219376606149245,0.6214284542502376,-0.0994907936353131
2,GroupsFixed,Micro,2025-12-01,24,24,0.5067673894689295,0.5120667321832407,-0.005299342714311206
2,GroupsFixed,Micro,2026-01-01,24,24,-0.7653281778195927,-0.7247818290950329,0.040546348724559866
2,GroupsFixed,Micro,2026-02-01,24,24,-0.34531256238740426,-0.24592692215996936,0.0993856402274349
2,GroupsFixed,Micro,2026-03-01,24,24,0.21987943208061833,0.3040044896108397,-0.08412505753022137
2,GroupsFixed,Micro,2026-04-01,24,24,0.8016889834288704,0.9033040019822451,-0.10161501855337474
2,GroupsFixed,Micro,2026-05-01,24,24,0.27233879258928767,0.35824035057673376,-0.08590155798744609
2,GroupsFixed,Micro,2026-06-01,24,24,-0.7283711289446042,-0.6120347588672845,0.11633637007731967
2,GroupsFixed,Micro,2026-07-01,24,24,-0.4943559375918192,-0.44058566287162365,0.05377027472019552
2,GroupsFixed,GroupsDated,2024-08-01,24,24,0.1717761287672669,0.1543676531233645,0.017408475643902382
2,GroupsFixed,GroupsDated,2024-09-01,24,24,-0.4391098393909475,-0.45632826649363545,-0.01721842710268795
2,GroupsFixed,GroupsDated,2024-10-01,24,24,-0.5633567664424337,-0.5762263803994294,-0.012869613956995707
2,GroupsFixed,GroupsDated,2024-11-01,24,24,-0.9372672915904041,-0.9479876964319995,-0.010720404841595421
2,GroupsFixed,GroupsDated,2024-12-01,24,24,-0.2530849858831903,-0.2542850771336638,-0.0012000912504734895
2,GroupsFixed,GroupsDated,2025-01-01,24,24,-0.13138080484995251,-0.10952406551723826,0.02185673933271426
2,GroupsFixed,GroupsDated,2025-02-01,24,24,-0.7186805553055987,-0.6865963851434688,0.032084170162129944
2,GroupsFixed,GroupsDated,2025-03-01,24,24,-0.15819579880987256,-0.15450233545410297,0.0036934633557695884
2,GroupsFixed,GroupsDated,2025-04-01,24,24,0.028254202150180707,0.036336132393984255,-0.008081930243803548
2,GroupsFixed,GroupsDated,2025-05-01,24,24,0.521224761476487,0.524237067629236,-0.0030123061527490558
2,GroupsFixed,GroupsDated,2025-06-01,24,24,0.3943614844111454,0.3914696938565312,0.002891790554614193
2,GroupsFixed,GroupsDated,2025-07-01,24,24,-0.08232687311682568,-0.07714768761658586,0.005179185500239825
2,GroupsFixed,GroupsDated,2025-08-01,24,24,0.8982914449825128,0.8949152613244429,0.003376183658069909
2,GroupsFixed,GroupsDated,2025-09-01,24,24,-0.6595031616347746,-0.6698801323438744,-0.01037697070909982
2,GroupsFixed,GroupsDated,2025-10-01,24,24,-0.010303090966192086,-0.05564962293295339,-0.045346531966761305
2,GroupsFixed,GroupsDated,2025-11-01,24,24,0.5219376606149245,0.4613377820214821,0.0605998785934424
2,GroupsFixed,GroupsDated,2025-12-01,24,24,0.5067673894689295,0.45203886477741095,0.054728524691518565
2,GroupsFixed,GroupsDated,2026-01-01,24,24,-0.7653281778195927,-0.8008778099013505,-0.035549632081757765
2,GroupsFixed,GroupsDated,2026-02-01,24,24,-0.34531256238740426,-0.3725131701473774,-0.027200607759973128
2,GroupsFixed,GroupsDated,2026-03-01,24,24,0.21987943208061833,0.24425695808749026,-0.02437752600687193
2,GroupsFixed,GroupsDated,2026-04-01,24,24,0.8016889834288704,0.8003713110956187,0.0013176723332517515
2,GroupsFixed,GroupsDated,2026-05-01,24,24,0.27233879258928767,0.2576890108959945,0.014649781693293173
2,GroupsFixed,GroupsDated,2026-06-01,24,24,-0.7283711289446042,-0.7326978939706694,-0.004326765026065216
2,GroupsFixed,GroupsDated,2026-07-01,24,24,-0.4943559375918192,-0.4914067241601474,0.00294921343167176
2,GroupsDated,Ridge,2024-08-01,24,24,0.1543676531233645,-0.22285851280577162,-0.06849085968240712
2,GroupsDated,Ridge,2024-09-01,24,24,-0.45632826649363545,-0.20121432479955104,0.2551139416940844
2,GroupsDated,Ridge,2024-10-01,24,24,-0.5762263803994294,-0.4734329502460497,0.10279343015337972
2,GroupsDated,Ridge,2024-11-01,24,24,-0.9479876964319995,-1.0990772372578874,-0.15108954082588788
2,GroupsDated,Ridge,2024-12-01,24,24,-0.2542850771336638,-0.2990775245643391,-0.04479244743067534
2,GroupsDated,Ridge,2025-01-01,24,24,-0.10952406551723826,0.16567000190184444,-0.05614593638460619
2,GroupsDated,Ridge,2025-02-01,24,24,-0.6865963851434688,-0.5884937052548622,0.09810267988860655
2,GroupsDated,Ridge,2025-03-01,24,24,-0.15450233545410297,-0.2701259348715581,-0.11562359941745515
2,GroupsDated,Ridge,2025-04-01,24,24,0.036336132393984255,0.15125234065492066,-0.1149162082609364
2,GroupsDated,Ridge,2025-05-01,24,24,0.524237067629236,0.5700519700101836,-0.04581490238094754
2,GroupsDated,Ridge,2025-06-01,24,24,0.3914696938565312,0.1552308156800848,0.2362388781764464
2,GroupsDated,Ridge,2025-07-01,24,24,-0.07714768761658586,-0.33128856564621856,-0.2541408780296327
2,GroupsDated,Ridge,2025-08-01,24,24,0.8949152613244429,0.5389313594252343,0.3559839018992086
2,GroupsDated,Ridge,2025-09-01,24,24,-0.6698801323438744,-0.5865487243131042,0.08333140803077022
2,GroupsDated,Ridge,2025-10-01,24,24,-0.05564962293295339,0.059120913770769334,-0.0034712908378159435
2,GroupsDated,Ridge,2025-11-01,24,24,0.4613377820214821,0.526539359730549,-0.06520157770906687
2,GroupsDated,Ridge,2025-12-01,24,24,0.45203886477741095,0.34266830959812467,0.10937055517928629
2,GroupsDated,Ridge,2026-01-01,24,24,-0.8008778099013505,-0.5955404842890886,0.20533732561226192
2,GroupsDated,Ridge,2026-02-01,24,24,-0.3725131701473774,-0.36145304578907655,0.011060124358300838
2,GroupsDated,Ridge,2026-03-01,24,24,0.24425695808749026,0.15772066925065076,0.0865362888368395
