Code,Name,Weight,Corr_Risk,Corr_Reversion
328,"Куртка для детей школьного возраста с верхом из плащевых тканей утепленная, шт.",0.00124728813559322,0.040243879465252444,0.4662796229965763
329,"Куртка женская без утеплителя (ветровка), шт.",0.0024161016949152524,-0.35669500147325495,0.23516810224249804
330,"Куртка мужская без утеплителя (ветровка), шт.",0.001332542372881346,-0.20147457270900376,0.08344492726583178
331,"Куртка мужская из натуральной кожи, шт.",0.0012605084745762713,0.03672547816754477,0.2301885277797509
332,"Куртка мужская с верхом из плащевых тканей утепленная, шт.",0.0032152542372881365,0.030375413534866853,0.6085084948488071
333,"Куры охлажденные и мороженые, кг",0.010671016949152512,-0.24866078462263735,-0.06357984638545298
334,"Ламинат, м2",0.000751016949152532,0.47010200773713606,-0.3235073589882553
335,"Лампа электрическая осветительная, шт.",0.00029423728813559333,-0.14189895915888592,0.1770503532612417
336,"Лампа энергосберегающая, шт.",0.0003413559322033899,-0.0003085787750700325,-0.05643408104590713
337,"Левомеколь, мазь, 40 г",0.00041813559322033904,0.13308639336977163,-0.5011437668572053
338,"Легковой автомобиль импортный подержанный, шт.",0.008694237288135594,-0.020007673578157345,0.329250593334371
339,"Легковой автомобиль иностранной марки новый, шт.",0.004086470588235294,0.49664873545523397,0.08920038508903806
340,"Легковой автомобиль отечественный новый, шт.",0.007098292682926828,0.0625019651356378,-0.12199619523634524
341,"Лечебный массаж, сеанс",0.0005911864406779661,0.17969248522819883,-0.09328156503539901
342,"Лечение кариеса, пломба",0.001803389830508475,0.003842307444279842,-0.0964077329890106
343,"Лимоны, кг",0.0018516949152542373,0.22056667990124365,0.13920591497766632
345,"Линолеум, м2",0.0004022033898304984,-0.24937818357691466,-0.0012103913027871698
346,"Лопата садовая, шт.",0.00025525423728813554,-0.1356083754280969,-0.09669774444598393
349,"Лук репчатый, кг",0.0023288135593220335,0.18419637894545707,0.3043552516228191
350,"Майка, футболка женская бельевая, шт.",0.0009493220338983051,-0.1182918484165419,-0.11589054681612841
351,"Майка, футболка мужская бельевая, шт.",0.0012799999999999997,-0.2604517516157735,0.10448463582423395
352,"Майонез, кг",0.0030708474576271187,-0.4115674936336655,0.11164643815467892
353,Макаронные изделия,0.004673050847457629,0.01805062483627641,-0.6958878511624836
354,"Макаронные изделия из пшеничной муки высшего сорта, кг",0.0032686440677966106,0.03150241067195098,-0.5313671342409961
355,"Маникюр,услуга",0.00416276595744681,-0.0053356342435669415,-0.06856963314872619
356,Маргарин и маргариновая продукция,0.001179152542372881,-0.09571072677179827,-0.10161952171018418
357,"Маргарин, кг",0.001179152542372881,-0.09571072677179827,-0.10161952171018418
358,"Масло оливковое, л",0.0011238983050847456,0.0636666030246328,0.5144719493278525
359,"Масло подсолнечное, кг",0.006846610169491522,0.1501307314982825,0.11174450921022028
360,"Масло сливочное, кг",0.008070508474576252,0.16563589648290244,0.5861500471461881
