item_code,item_rosstat,item_name,weight_vertical,forecast_value,product_name,2026-04-27,2026-05-25,weekly_fact_index,used_weekly_fact,blended_value,model_contribution_pp,blended_contribution_pp,contribution_delta_pp,method,status
156,6801,"Велосипед дорожный для взрослых, шт.",0.00059,100.819344,,,,,False,100.819344,0.00048341296000000057,0.00048341296000000057,0.0,ets_additive_trend,ok
158,2401,"Вермишель, кг",0.00142,100.979046,"Вермишель, кг",127.74,125.61,98.3325504931893,True,98.3325504931893,0.0013902453199999955,-0.002367778299671191,-0.003758023619671187,ets_additive_trend,ok
162,9422,"Взносы на капитальный ремонт, м2",0.00784,100.179086,,,,,False,100.179086,0.001404034239999985,0.001404034239999985,0.0,ets_additive_trend,ok
164,2904,"Вино виноградное крепленое, л",0.00134,100.026818,,,,,False,100.026818,3.593612000000775e-05,3.593612000000775e-05,0.0,ets_additive_trend,ok
165,2905,"Вино виноградное столовое, л",0.00172,101.15418,,,,,False,101.15418,0.001985189599999994,0.001985189599999994,0.0,ets_additive_trend,ok
166,3102,"Вино игристое отечественное, л",0.00136,100.163099,,,,,False,100.163099,0.0002218146400000035,0.0002218146400000035,0.0,ets_additive_trend,ok
167,2704,"Виноград, кг",0.00338,101.589179,,,,,False,101.589179,0.005371425020000005,0.005371425020000005,0.0,ets_additive_trend,ok
171,2812,"Водка, л",0.0033,99.638351,"Водка, л",960.57,956.55,99.58149848527435,True,99.58149848527435,-0.0011934416999999995,-0.001381054998594638,-0.00018761329859463848,ets_additive_trend,ok
172,9458,"Водоотведение, м3",0.00325,99.973955,"Водоотведение, м3",15.01,15.01,100.0,True,100.0,-8.464624999998804e-05,0.0,8.464624999998804e-05,ets_additive_trend,ok
173,9448,"Водоснабжение горячее, м3",0.00592,99.892238,"Водоснабжение горячее, м3",184.29,184.29,100.0,True,100.0,-0.0006379510399999639,0.0,0.0006379510399999639,ets_additive_trend,ok
174,9457,"Водоснабжение холодное, м3",0.0053,99.893703,"Водоснабжение холодное, м3",21.61,21.61,100.0,True,100.0,-0.0005633740999999887,0.0,0.0005633740999999887,ets_additive_trend,ok
181,9128,"Выполнение обойных работ, 10 м2",0.00103,100.09343,,,,,False,100.09343,9.623289999999785e-05,9.623289999999785e-05,0.0,ets_additive_trend,ok
182,9138,"Выполнение работ по облицовке кафельной плиткой, м2",0.00119,100.067864,,,,,False,100.067864,8.075816000000018e-05,8.075816000000018e-05,0.0,ets_additive_trend,ok
184,9461,"Газ сетевой, м3",0.01097,100.189545,,,,,False,100.189545,0.00207930864999995,0.00207930864999995,0.0,ets_additive_trend,ok
185,9443,"Газ сетевой, месяц с человека",0.0095,100.311227,,,,,False,100.311227,0.0029566565000000225,0.0029566565000000225,0.0,ets_additive_trend,ok
189,7805,"Газовое моторное топливо, л",0.00226,103.352197,,,,,False,103.352197,0.007575965220000008,0.007575965220000008,0.0,ets_additive_trend,ok
195,111,"Говядина (кроме бескостного мяса), кг",0.01634,102.177734,"Говядина (кроме бескостного мяса), кг",752.93,744.68,98.90428061041531,True,98.90428061041531,0.035584173560000015,-0.017904054825813788,-0.0534882283858138,ets_additive_trend,ok
196,112,"Говядина бескостная, кг",0.01193,101.2456,,,,,False,101.2456,0.014860007999999952,0.014860007999999952,0.0,ets_additive_trend,ok
197,9881,"Годовая стоимость полиса добровольного страхования жилья от стандартных рисков, полис",0.00027,100.477748,,,,,False,100.477748,0.00012899196000000146,0.00012899196000000146,0.0,ets_additive_trend,ok
198,9882,"Годовая стоимость полиса добровольного страхования легкового автомобиля от стандартных рисков (КАСКО), полис",0.00223,100.599416,,,,,False,100.599416,0.0013366976800000113,0.0013366976800000113,0.0,ets_additive_trend,ok
203,2306,"Горох и фасоль, кг",0.00191,100.493557,,,,,False,100.493557,0.0009426938699999916,0.0009426938699999916,0.0,ets_additive_trend,ok
204,2702,"Груши, кг",0.00292,99.808838,,,,,False,99.808838,-0.0005581930400000163,-0.0005581930400000163,0.0,ets_additive_trend,ok
205,4402,"Джемпер для детей школьного возраста, шт.",0.00045,99.692676,,,,,False,99.692676,-0.00013829579999999738,-0.00013829579999999738,0.0,ets_additive_trend,ok
206,4409,"Джемпер женский, шт.",0.00129,100.503635,,,,,False,100.503635,0.0006496891500000035,0.0006496891500000035,0.0,ets_additive_trend,ok
207,4408,"Джемпер мужской, шт.",0.00127,99.87164,,,,,False,99.87164,-0.00016301720000000088,-0.00016301720000000088,0.0,ets_additive_trend,ok
208,5811,"Диван-кровать, шт.",0.00253,100.335177,,,,,False,100.335177,0.0008479978100000041,0.0008479978100000041,0.0,ets_additive_trend,ok
209,7804,"Дизельное топливо, л",0.00286,100.610958,"Дизельное топливо, л",72.19,72.83,100.88654938357114,True,100.88654938357114,0.0017473398799999903,0.00253553123701345,0.0007881913570134595,ets_additive_trend,ok
210,9607,"Дом отдыха, пансионат, день",0.00177,102.31,"Дом отдыха, пансионат, день",3867.61,3867.61,100.0,True,100.0,0.004088700000000004,0.0,-0.004088700000000004,seasonal_naive_12,fallback_short_history
