date,Item_code,Name,Weight,Prediction,Contribution,Method,Parent
2026-08-01,305,"Костюм спортивный для взрослых, шт.",0.00175,-0.012047807154295792,-2.1083662520017635e-05,native,43
2026-08-01,306,"Костюм спортивный для детей школьного возраста, шт.",0.00141,0.38842101866974466,0.0005476736363243399,native,43
2026-08-01,307,"Костюм трикотажный для детей ясельного возраста, шт.",0.00037,0.22723119168730677,8.40755409243035e-05,native,43
2026-08-01,309,"Кофе в организациях быстрого обслуживания, 200 г",0.00148,0.5506401655616477,0.0008149474450312386,native,28
2026-08-01,310,"Кофе натуральный в зернах и молотый, кг",0.00406,0.85657774963967,0.0034777056635370606,native,50
2026-08-01,311,"Кофе натуральный растворимый, кг",0.00547,0.1920930464761859,0.001050748964224737,native,50
2026-08-01,312,"Краска для волос, шт.",0.00069,0.7906602077724905,0.0005455555433630184,native,30
2026-08-01,313,"Краски масляные, эмали отечественные, кг",0.00097,1.008359602334971,0.0009781088142649219,native,38
2026-08-01,314,"Креветки мороженые неразделанные, кг",0.00036,0.12827122767491062,4.6177641962967826e-05,native,34
2026-08-01,315,"Крем для лица, 100 г (100 мл)",0.00159,0.41167414373128497,0.0006545618885327432,native,30
2026-08-01,316,"Кровать для новорожденных,шт.",0.00051,0.014705647042243697,7.499879991544286e-06,native,20
2026-08-01,319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",0.00156,0.2501085931398766,0.0003901694052982075,native,27
2026-08-01,320,"Крупа гречневая-ядрица, кг",0.00337,1.5106641537255663,0.005090938198055159,native,18
2026-08-01,322,"Крупа манная, кг",0.00059,-0.4435989337517743,-0.00026172337091354684,native,18
2026-08-01,323,"Крупы овсяная и перловая, кг",0.00032,0.31588047392205176,0.00010108175165505657,native,18
2026-08-01,324,"Ксерокопирование документа, лист",0.0009,0.6457338475317864,0.0005811604627786078,native,55
2026-08-01,325,"Ксилометазолин (Галазолин) 0,1%, 10 мл",0.00051,-0.04177890497053491,-2.1307241534972803e-05,native,21
2026-08-01,326,"Кулинарные изделия из птицы, кг",0.00167,0.8227804909064476,0.0013740434198137674,native,26
