Code,Day,Region_code,Item_code,MoM,YoY,Calc,Date
18010070487,01/01/18 00:00:00,7,487,100.0,100.0,0,2018-01-01
18010070488,01/01/18 00:00:00,7,488,100.0,101.47,0,2018-01-01
18010070489,01/01/18 00:00:00,7,489,101.47,111.63,0,2018-01-01
18010070496,01/01/18 00:00:00,7,496,100.0,103.0,0,2018-01-01
18010070500,01/01/18 00:00:00,7,500,100.0,100.99,0,2018-01-01
18010070501,01/01/18 00:00:00,7,501,97.370003,101.89,0,2018-01-01
18010070502,01/01/18 00:00:00,7,502,96.360001,116.07,0,2018-01-01
18010070503,01/01/18 00:00:00,7,503,100.0,107.82,0,2018-01-01
18010070505,01/01/18 00:00:00,7,505,100.0,107.72,0,2018-01-01
18010070506,01/01/18 00:00:00,7,506,97.470001,84.870003,0,2018-01-01
18010070507,01/01/18 00:00:00,7,507,100.0,100.0,0,2018-01-01
18010070508,01/01/18 00:00:00,7,508,99.339996,92.279999,0,2018-01-01
18010070509,01/01/18 00:00:00,7,509,101.19,101.19,0,2018-01-01
18010070511,01/01/18 00:00:00,7,511,100.0,103.98,0,2018-01-01
18010070513,01/01/18 00:00:00,7,513,100.0,104.18,0,2018-01-01
18010070514,01/01/18 00:00:00,7,514,100.0,100.0,0,2018-01-01
18010070518,01/01/18 00:00:00,7,518,100.0,109.09,0,2018-01-01
18010070519,01/01/18 00:00:00,7,519,100.0,104.29,0,2018-01-01
18010070524,01/01/18 00:00:00,7,524,100.0,110.93,0,2018-01-01
18010070525,01/01/18 00:00:00,7,525,100.0,100.0,0,2018-01-01
18010070527,01/01/18 00:00:00,7,527,100.0,100.0,0,2018-01-01
18010070528,01/01/18 00:00:00,7,528,100.0,100.0,0,2018-01-01
18010070531,01/01/18 00:00:00,7,531,100.0,102.45,0,2018-01-01
18010070533,01/01/18 00:00:00,7,533,100.0,100.0,0,2018-01-01
18010070535,01/01/18 00:00:00,7,535,100.0,101.28,0,2018-01-01
18010070538,01/01/18 00:00:00,7,538,100.0,98.900002,0,2018-01-01
18010070539,01/01/18 00:00:00,7,539,100.2,96.190002,0,2018-01-01
18010070540,01/01/18 00:00:00,7,540,100.0,111.4,0,2018-01-01
18010070541,01/01/18 00:00:00,7,541,100.0,100.0,0,2018-01-01
18010070542,01/01/18 00:00:00,7,542,100.0,106.74,0,2018-01-01
18010070543,01/01/18 00:00:00,7,543,100.0,97.010002,0,2018-01-01
18010070544,01/01/18 00:00:00,7,544,100.0,103.79,0,2018-01-01
18010070548,01/01/18 00:00:00,7,548,100.0,110.9,0,2018-01-01
18010070552,01/01/18 00:00:00,7,552,104.63,104.83,0,2018-01-01
18010070554,01/01/18 00:00:00,7,554,100.0,104.89,0,2018-01-01
18010070555,01/01/18 00:00:00,7,555,92.620003,83.07,0,2018-01-01
18010070558,01/01/18 00:00:00,7,558,94.970001,96.169998,0,2018-01-01
18010070559,01/01/18 00:00:00,7,559,98.279999,94.889999,0,2018-01-01
18010070560,01/01/18 00:00:00,7,560,100.0,111.49,0,2018-01-01
18010070561,01/01/18 00:00:00,7,561,100.0,105.11,0,2018-01-01
18010070563,01/01/18 00:00:00,7,563,100.0,103.36,0,2018-01-01
18010070565,01/01/18 00:00:00,7,565,100.0,105.32,0,2018-01-01
18010070566,01/01/18 00:00:00,7,566,100.0,102.52,0,2018-01-01
18010070567,01/01/18 00:00:00,7,567,95.43,104.29,0,2018-01-01
18010070568,01/01/18 00:00:00,7,568,100.0,100.12,0,2018-01-01
18010070569,01/01/18 00:00:00,7,569,100.0,90.519997,0,2018-01-01
18010070570,01/01/18 00:00:00,7,570,100.0,106.97,0,2018-01-01
18010070571,01/01/18 00:00:00,7,571,100.0,107.72,0,2018-01-01
18010070572,01/01/18 00:00:00,7,572,101.39,79.389999,0,2018-01-01
18010070573,01/01/18 00:00:00,7,573,100.0,93.68,0,2018-01-01
18010070574,01/01/18 00:00:00,7,574,100.36,92.790001,0,2018-01-01
18010070575,01/01/18 00:00:00,7,575,100.0,119.56,0,2018-01-01
18010070577,01/01/18 00:00:00,7,577,99.910004,101.28,0,2018-01-01
18010070578,01/01/18 00:00:00,7,578,100.0,101.54,0,2018-01-01
18010070580,01/01/18 00:00:00,7,580,100.0,97.0,0,2018-01-01
18010070584,01/01/18 00:00:00,7,584,100.0,108.24,0,2018-01-01
18010070585,01/01/18 00:00:00,7,585,100.0,78.300003,0,2018-01-01
18010070587,01/01/18 00:00:00,7,587,100.56,101.3,0,2018-01-01
18010070588,01/01/18 00:00:00,7,588,102.84,109.33,0,2018-01-01
18010070589,01/01/18 00:00:00,7,589,100.0,103.47,0,2018-01-01
18010070590,01/01/18 00:00:00,7,590,100.0,103.46,0,2018-01-01
18010070591,01/01/18 00:00:00,7,591,100.0,101.79,0,2018-01-01
18010070592,01/01/18 00:00:00,7,592,100.0,115.95,0,2018-01-01
18010070593,01/01/18 00:00:00,7,593,100.0,89.519997,0,2018-01-01
18010070595,01/01/18 00:00:00,7,595,102.16,117.16,0,2018-01-01
18010070596,01/01/18 00:00:00,7,596,100.0,95.43,0,2018-01-01
18010070597,01/01/18 00:00:00,7,597,100.0,100.24,0,2018-01-01
18010070598,01/01/18 00:00:00,7,598,100.0,102.13,0,2018-01-01
18010070599,01/01/18 00:00:00,7,599,100.83,102.17,0,2018-01-01
18010070601,01/01/18 00:00:00,7,601,106.79,106.26,0,2018-01-01
18010070602,01/01/18 00:00:00,7,602,100.0,109.69,0,2018-01-01
18010070605,01/01/18 00:00:00,7,605,100.0,100.0,0,2018-01-01
18010070606,01/01/18 00:00:00,7,606,100.0,109.34,0,2018-01-01
18010070607,01/01/18 00:00:00,7,607,100.0,103.56,0,2018-01-01
18010070608,01/01/18 00:00:00,7,608,100.0,108.34,0,2018-01-01
18010070609,01/01/18 00:00:00,7,609,100.0,111.0,0,2018-01-01
18010070610,01/01/18 00:00:00,7,610,100.0,107.58,0,2018-01-01
18010070616,01/01/18 00:00:00,7,616,100.0,103.07,0,2018-01-01
18010070617,01/01/18 00:00:00,7,617,100.0,92.129997,0,2018-01-01
18010070618,01/01/18 00:00:00,7,618,101.95,86.660004,0,2018-01-01
18010070620,01/01/18 00:00:00,7,620,100.0,107.14,0,2018-01-01
18010070621,01/01/18 00:00:00,7,621,98.739998,103.9,0,2018-01-01
18010070622,01/01/18 00:00:00,7,622,100.0,105.68,0,2018-01-01
18010070623,01/01/18 00:00:00,7,623,100.0,104.07,0,2018-01-01
18010070624,01/01/18 00:00:00,7,624,95.25,88.669998,0,2018-01-01
18010070628,01/01/18 00:00:00,7,628,100.0,105.41,0,2018-01-01
18010070629,01/01/18 00:00:00,7,629,100.98,95.699997,0,2018-01-01
18010070633,01/01/18 00:00:00,7,633,99.209999,89.150002,0,2018-01-01
18010070634,01/01/18 00:00:00,7,634,100.0,99.860001,0,2018-01-01
18010070636,01/01/18 00:00:00,7,636,100.0,114.0,0,2018-01-01
18010070638,01/01/18 00:00:00,7,638,100.0,99.410004,0,2018-01-01
18010070641,01/01/18 00:00:00,7,641,100.0,110.16,0,2018-01-01
18010070642,01/01/18 00:00:00,7,642,100.0,124.66,0,2018-01-01
18010070646,01/01/18 00:00:00,7,646,101.7,105.72,0,2018-01-01
18010070647,01/01/18 00:00:00,7,647,100.0,97.809998,0,2018-01-01
18010070650,01/01/18 00:00:00,7,650,99.269997,98.080002,0,2018-01-01
18010070651,01/01/18 00:00:00,7,651,99.809998,103.87,0,2018-01-01
18010070652,01/01/18 00:00:00,7,652,100.0,113.38,0,2018-01-01
18010070653,01/01/18 00:00:00,7,653,100.0,108.65,0,2018-01-01
18010070654,01/01/18 00:00:00,7,654,100.0,106.13,0,2018-01-01
18010070655,01/01/18 00:00:00,7,655,100.0,105.74,0,2018-01-01
18010070659,01/01/18 00:00:00,7,659,100.0,99.040001,0,2018-01-01
18010070660,01/01/18 00:00:00,7,660,100.0,100.03,0,2018-01-01
18010070661,01/01/18 00:00:00,7,661,100.0,113.04,0,2018-01-01
18010070663,01/01/18 00:00:00,7,663,100.0,108.09,0,2018-01-01
18010070664,01/01/18 00:00:00,7,664,113.98,113.98,0,2018-01-01
18010070665,01/01/18 00:00:00,7,665,100.0,99.830002,0,2018-01-01
18010070666,01/01/18 00:00:00,7,666,100.0,100.0,0,2018-01-01
18010070675,01/01/18 00:00:00,7,675,96.669998,81.870003,0,2018-01-01
18010070678,01/01/18 00:00:00,7,678,100.0,100.0,0,2018-01-01
18010070679,01/01/18 00:00:00,7,679,101.49,104.91,0,2018-01-01
18010070690,01/01/18 00:00:00,7,690,100.0,107.49,0,2018-01-01
18010070691,01/01/18 00:00:00,7,691,100.0,101.51,0,2018-01-01
18010070692,01/01/18 00:00:00,7,692,100.0,108.73,0,2018-01-01
18010070694,01/01/18 00:00:00,7,694,100.05,98.519997,0,2018-01-01
18010070695,01/01/18 00:00:00,7,695,100.0,100.0,0,2018-01-01
18010070697,01/01/18 00:00:00,7,697,99.809998,96.470001,0,2018-01-01
18010070698,01/01/18 00:00:00,7,698,100.0,109.85,0,2018-01-01
18010070699,01/01/18 00:00:00,7,699,100.0,110.82,0,2018-01-01
18010070701,01/01/18 00:00:00,7,701,100.0,86.059998,0,2018-01-01
18010070703,01/01/18 00:00:00,7,703,100.0,94.330002,0,2018-01-01
18010070704,01/01/18 00:00:00,7,704,100.0,106.81,0,2018-01-01
18010070706,01/01/18 00:00:00,7,706,100.0,102.12,0,2018-01-01
18010070710,01/01/18 00:00:00,7,710,100.73,106.18,0,2018-01-01
18010070711,01/01/18 00:00:00,7,711,100.0,102.93,0,2018-01-01
18010070712,01/01/18 00:00:00,7,712,101.87,91.160004,0,2018-01-01
18010070714,01/01/18 00:00:00,7,714,100.09,100.44,0,2018-01-01
18010070716,01/01/18 00:00:00,7,716,100.0,97.660004,0,2018-01-01
18010070717,01/01/18 00:00:00,7,717,100.03,106.3,0,2018-01-01
18010070718,01/01/18 00:00:00,7,718,100.3,95.959999,0,2018-01-01
18010070721,01/01/18 00:00:00,7,721,100.0,110.38,0,2018-01-01
18010070722,01/01/18 00:00:00,7,722,100.0,111.73,0,2018-01-01
18010070723,01/01/18 00:00:00,7,723,96.709999,64.360001,0,2018-01-01
18010070726,01/01/18 00:00:00,7,726,100.16,96.779999,0,2018-01-01
18010070727,01/01/18 00:00:00,7,727,100.0,103.71,0,2018-01-01
18010070728,01/01/18 00:00:00,7,728,100.0,105.17,0,2018-01-01
18010070729,01/01/18 00:00:00,7,729,100.0,90.32,0,2018-01-01
18010070730,01/01/18 00:00:00,7,730,100.0,107.74,0,2018-01-01
18010070731,01/01/18 00:00:00,7,731,100.0,104.59,0,2018-01-01
18010070734,01/01/18 00:00:00,7,734,100.0,104.24,0,2018-01-01
18010070735,01/01/18 00:00:00,7,735,100.0,101.28,0,2018-01-01
18010070740,01/01/18 00:00:00,7,740,100.0,102.9,0,2018-01-01
18010070741,01/01/18 00:00:00,7,741,95.519997,91.699997,0,2018-01-01
18010070742,01/01/18 00:00:00,7,742,100.0,92.370003,0,2018-01-01
18010070743,01/01/18 00:00:00,7,743,100.0,82.239998,0,2018-01-01
18010070744,01/01/18 00:00:00,7,744,100.0,103.17,0,2018-01-01
18010070745,01/01/18 00:00:00,7,745,100.0,103.17,0,2018-01-01
18010070746,01/01/18 00:00:00,7,746,100.0,103.29,0,2018-01-01
18010070747,01/01/18 00:00:00,7,747,100.0,103.29,0,2018-01-01
18010070748,01/01/18 00:00:00,7,748,100.05,107.51,0,2018-01-01
18010070750,01/01/18 00:00:00,7,750,98.800003,103.79,0,2018-01-01
18010070751,01/01/18 00:00:00,7,751,100.0,102.15,0,2018-01-01
18010070753,01/01/18 00:00:00,7,753,104.33,105.28,0,2018-01-01
18010070754,01/01/18 00:00:00,7,754,90.879997,76.769997,0,2018-01-01
18020070101,02/01/18 00:00:00,7,101,100.0,100.0,0,2018-02-01
18020070103,02/01/18 00:00:00,7,103,100.0,102.63,0,2018-02-01
18020070104,02/01/18 00:00:00,7,104,100.0,102.49,0,2018-02-01
18020070106,02/01/18 00:00:00,7,106,100.0,101.44,0,2018-02-01
18020070107,02/01/18 00:00:00,7,107,100.0,104.0,0,2018-02-01
18020070109,02/01/18 00:00:00,7,109,100.0,117.06,0,2018-02-01
18020070112,02/01/18 00:00:00,7,112,99.449997,97.010002,0,2018-02-01
18020070113,02/01/18 00:00:00,7,113,98.730003,90.800003,0,2018-02-01
18020070115,02/01/18 00:00:00,7,115,107.15,109.38,0,2018-02-01
18020070116,02/01/18 00:00:00,7,116,106.18,102.85,0,2018-02-01
18020070117,02/01/18 00:00:00,7,117,100.0,99.660004,0,2018-02-01
18020070118,02/01/18 00:00:00,7,118,100.0,143.75,0,2018-02-01
18020070119,02/01/18 00:00:00,7,119,100.0,101.29,0,2018-02-01
18020070120,02/01/18 00:00:00,7,120,104.27,96.389999,0,2018-02-01
18020070121,02/01/18 00:00:00,7,121,120.55,116.03,0,2018-02-01
18020070122,02/01/18 00:00:00,7,122,99.639999,99.489998,0,2018-02-01
18020070123,02/01/18 00:00:00,7,123,100.0,107.0,0,2018-02-01
18020070124,02/01/18 00:00:00,7,124,100.0,112.79,0,2018-02-01
18020070126,02/01/18 00:00:00,7,126,100.13,103.2,0,2018-02-01
18020070130,02/01/18 00:00:00,7,130,100.05,104.5,0,2018-02-01
18020070131,02/01/18 00:00:00,7,131,100.03,104.05,0,2018-02-01
18020070132,02/01/18 00:00:00,7,132,100.0,104.72,0,2018-02-01
18020070134,02/01/18 00:00:00,7,134,108.67,118.47,0,2018-02-01
18020070135,02/01/18 00:00:00,7,135,102.81,96.18,0,2018-02-01
18020070136,02/01/18 00:00:00,7,136,100.0,108.64,0,2018-02-01
18020070137,02/01/18 00:00:00,7,137,98.610001,91.690002,0,2018-02-01
18020070138,02/01/18 00:00:00,7,138,99.25,99.290001,0,2018-02-01
18020070139,02/01/18 00:00:00,7,139,100.0,105.45,0,2018-02-01
18020070141,02/01/18 00:00:00,7,141,100.68,93.580002,0,2018-02-01
18020070142,02/01/18 00:00:00,7,142,100.0,103.13,0,2018-02-01
18020070143,02/01/18 00:00:00,7,143,100.21,96.230003,0,2018-02-01
18020070144,02/01/18 00:00:00,7,144,98.760002,88.68,0,2018-02-01
18020070145,02/01/18 00:00:00,7,145,100.0,102.16,0,2018-02-01
18020070146,02/01/18 00:00:00,7,146,100.0,104.87,0,2018-02-01
18020070147,02/01/18 00:00:00,7,147,101.44,93.010002,0,2018-02-01
18020070149,02/01/18 00:00:00,7,149,100.0,93.720001,0,2018-02-01
18020070150,02/01/18 00:00:00,7,150,103.0,59.369999,0,2018-02-01
18020070152,02/01/18 00:00:00,7,152,100.0,104.67,0,2018-02-01
18020070154,02/01/18 00:00:00,7,154,95.059998,106.95,0,2018-02-01
18020070155,02/01/18 00:00:00,7,155,98.110001,99.440002,0,2018-02-01
18020070156,02/01/18 00:00:00,7,156,100.0,90.68,0,2018-02-01
18020070158,02/01/18 00:00:00,7,158,98.809998,101.22,0,2018-02-01
18020070162,02/01/18 00:00:00,7,162,100.0,100.0,0,2018-02-01
18020070164,02/01/18 00:00:00,7,164,100.05,110.11,0,2018-02-01
18020070165,02/01/18 00:00:00,7,165,100.0,102.34,0,2018-02-01
18020070166,02/01/18 00:00:00,7,166,100.06,104.16,0,2018-02-01
18020070167,02/01/18 00:00:00,7,167,104.37,93.580002,0,2018-02-01
18020070171,02/01/18 00:00:00,7,171,100.18,102.98,0,2018-02-01
18020070172,02/01/18 00:00:00,7,172,100.0,100.56,0,2018-02-01
18020070173,02/01/18 00:00:00,7,173,100.0,102.16,0,2018-02-01
18020070174,02/01/18 00:00:00,7,174,100.0,100.65,0,2018-02-01
18020070181,02/01/18 00:00:00,7,181,100.0,145.53,0,2018-02-01
18020070182,02/01/18 00:00:00,7,182,100.0,126.77,0,2018-02-01
18020070184,02/01/18 00:00:00,7,184,100.0,103.81,0,2018-02-01
18020070185,02/01/18 00:00:00,7,185,100.0,103.71,0,2018-02-01
18020070189,02/01/18 00:00:00,7,189,98.0,95.790001,0,2018-02-01
18020070195,02/01/18 00:00:00,7,195,100.65,103.68,0,2018-02-01
18020070196,02/01/18 00:00:00,7,196,100.0,104.76,0,2018-02-01
18020070197,02/01/18 00:00:00,7,197,100.0,129.16,0,2018-02-01
18020070198,02/01/18 00:00:00,7,198,100.0,112.37,0,2018-02-01
18020070203,02/01/18 00:00:00,7,203,96.169998,89.720001,0,2018-02-01
18020070204,02/01/18 00:00:00,7,204,99.25,94.43,0,2018-02-01
18020070205,02/01/18 00:00:00,7,205,100.0,98.57,0,2018-02-01
18020070206,02/01/18 00:00:00,7,206,98.690002,101.43,0,2018-02-01
18020070207,02/01/18 00:00:00,7,207,100.0,98.440002,0,2018-02-01
18020070208,02/01/18 00:00:00,7,208,100.0,92.519997,0,2018-02-01
18020070209,02/01/18 00:00:00,7,209,100.12,107.64,0,2018-02-01
18020070212,02/01/18 00:00:00,7,212,100.0,100.0,0,2018-02-01
18020070213,02/01/18 00:00:00,7,213,100.0,105.73,0,2018-02-01
18020070214,02/01/18 00:00:00,7,214,100.0,94.970001,0,2018-02-01
18020070216,02/01/18 00:00:00,7,216,101.1,82.43,0,2018-02-01
18020070218,02/01/18 00:00:00,7,218,100.0,103.86,0,2018-02-01
18020070221,02/01/18 00:00:00,7,221,100.0,95.639999,0,2018-02-01
18020070223,02/01/18 00:00:00,7,223,98.410004,87.720001,0,2018-02-01
18020070228,02/01/18 00:00:00,7,228,100.0,139.64,0,2018-02-01
18020070229,02/01/18 00:00:00,7,229,100.0,108.0,0,2018-02-01
18020070230,02/01/18 00:00:00,7,230,100.0,104.1,0,2018-02-01
18020070231,02/01/18 00:00:00,7,231,100.0,110.36,0,2018-02-01
18020070232,02/01/18 00:00:00,7,232,100.0,104.45,0,2018-02-01
18020070233,02/01/18 00:00:00,7,233,100.0,102.21,0,2018-02-01
18020070234,02/01/18 00:00:00,7,234,100.0,110.58,0,2018-02-01
18020070236,02/01/18 00:00:00,7,236,100.18,104.14,0,2018-02-01
18020070237,02/01/18 00:00:00,7,237,100.0,110.84,0,2018-02-01
18020070238,02/01/18 00:00:00,7,238,100.0,100.0,0,2018-02-01
18020070239,02/01/18 00:00:00,7,239,100.0,100.21,0,2018-02-01
18020070240,02/01/18 00:00:00,7,240,100.0,115.0,0,2018-02-01
18020070241,02/01/18 00:00:00,7,241,100.0,101.84,0,2018-02-01
18020070243,02/01/18 00:00:00,7,243,101.68,117.15,0,2018-02-01
18020070244,02/01/18 00:00:00,7,244,100.86,86.550003,0,2018-02-01
18020070245,02/01/18 00:00:00,7,245,101.1,98.970001,0,2018-02-01
18020070246,02/01/18 00:00:00,7,246,105.75,90.839996,0,2018-02-01
18020070247,02/01/18 00:00:00,7,247,100.0,104.31,0,2018-02-01
18020070248,02/01/18 00:00:00,7,248,100.0,96.019997,0,2018-02-01
18020070249,02/01/18 00:00:00,7,249,112.68,101.85,0,2018-02-01
18020070250,02/01/18 00:00:00,7,250,100.43,103.7,0,2018-02-01
18020070251,02/01/18 00:00:00,7,251,100.0,112.78,0,2018-02-01
18020070252,02/01/18 00:00:00,7,252,107.49,114.52,0,2018-02-01
18020070253,02/01/18 00:00:00,7,253,100.0,98.580002,0,2018-02-01
18020070254,02/01/18 00:00:00,7,254,99.75,100.93,0,2018-02-01
18020070256,02/01/18 00:00:00,7,256,100.0,103.14,0,2018-02-01
18020070257,02/01/18 00:00:00,7,257,100.0,100.0,0,2018-02-01
18020070258,02/01/18 00:00:00,7,258,100.0,95.879997,0,2018-02-01
18020070259,02/01/18 00:00:00,7,259,100.2,114.6,0,2018-02-01
18020070260,02/01/18 00:00:00,7,260,100.0,100.0,0,2018-02-01
18020070261,02/01/18 00:00:00,7,261,100.0,110.87,0,2018-02-01
18020070263,02/01/18 00:00:00,7,263,103.2,106.45,0,2018-02-01
18020070265,02/01/18 00:00:00,7,265,101.06,104.35,0,2018-02-01
18020070266,02/01/18 00:00:00,7,266,101.64,101.48,0,2018-02-01
18020070267,02/01/18 00:00:00,7,267,100.12,102.25,0,2018-02-01
18020070271,02/01/18 00:00:00,7,271,100.41,97.529999,0,2018-02-01
18020070272,02/01/18 00:00:00,7,272,99.540001,97.489998,0,2018-02-01
18020070273,02/01/18 00:00:00,7,273,100.0,104.03,0,2018-02-01
18020070274,02/01/18 00:00:00,7,274,98.559998,98.019997,0,2018-02-01
18020070275,02/01/18 00:00:00,7,275,100.17,96.480003,0,2018-02-01
18020070276,02/01/18 00:00:00,7,276,97.010002,112.0,0,2018-02-01
18020070280,02/01/18 00:00:00,7,280,100.02,106.4,0,2018-02-01
18020070281,02/01/18 00:00:00,7,281,100.0,107.81,0,2018-02-01
18020070282,02/01/18 00:00:00,7,282,100.0,92.839996,0,2018-02-01
18020070283,02/01/18 00:00:00,7,283,99.589996,83.610001,0,2018-02-01
18020070285,02/01/18 00:00:00,7,285,100.0,98.019997,0,2018-02-01
18020070286,02/01/18 00:00:00,7,286,98.599998,99.93,0,2018-02-01
18020070288,02/01/18 00:00:00,7,288,100.0,106.11,0,2018-02-01
18020070290,02/01/18 00:00:00,7,290,100.0,102.26,0,2018-02-01
18020070291,02/01/18 00:00:00,7,291,100.95,97.190002,0,2018-02-01
18020070292,02/01/18 00:00:00,7,292,100.0,99.139999,0,2018-02-01
18020070294,02/01/18 00:00:00,7,294,100.0,107.24,0,2018-02-01
18020070295,02/01/18 00:00:00,7,295,100.0,104.02,0,2018-02-01
18020070296,02/01/18 00:00:00,7,296,100.32,96.440002,0,2018-02-01
18020070298,02/01/18 00:00:00,7,298,100.0,99.339996,0,2018-02-01
18020070301,02/01/18 00:00:00,7,301,100.37,97.239998,0,2018-02-01
18020070302,02/01/18 00:00:00,7,302,96.949997,100.53,0,2018-02-01
18020070303,02/01/18 00:00:00,7,303,100.0,111.15,0,2018-02-01
18020070304,02/01/18 00:00:00,7,304,98.879997,101.28,0,2018-02-01
18020070305,02/01/18 00:00:00,7,305,100.64,103.26,0,2018-02-01
18020070306,02/01/18 00:00:00,7,306,100.0,100.65,0,2018-02-01
18020070307,02/01/18 00:00:00,7,307,100.0,112.09,0,2018-02-01
18020070309,02/01/18 00:00:00,7,309,100.0,101.2,0,2018-02-01
18020070310,02/01/18 00:00:00,7,310,100.6,94.959999,0,2018-02-01
18020070311,02/01/18 00:00:00,7,311,99.470001,96.040001,0,2018-02-01
18020070312,02/01/18 00:00:00,7,312,100.57,98.769997,0,2018-02-01
18020070313,02/01/18 00:00:00,7,313,103.72,120.72,0,2018-02-01
18020070314,02/01/18 00:00:00,7,314,100.95,100.35,0,2018-02-01
18020070315,02/01/18 00:00:00,7,315,100.32,101.96,0,2018-02-01
18020070316,02/01/18 00:00:00,7,316,100.0,92.519997,0,2018-02-01
18020070319,02/01/18 00:00:00,7,319,100.0,95.089996,0,2018-02-01
18020070320,02/01/18 00:00:00,7,320,98.949997,66.959999,0,2018-02-01
18020070322,02/01/18 00:00:00,7,322,99.290001,97.290001,0,2018-02-01
18020070323,02/01/18 00:00:00,7,323,100.55,99.110001,0,2018-02-01
18020070324,02/01/18 00:00:00,7,324,100.0,105.92,0,2018-02-01
18020070325,02/01/18 00:00:00,7,325,102.55,99.370003,0,2018-02-01
18020070326,02/01/18 00:00:00,7,326,100.0,113.6,0,2018-02-01
18020070327,02/01/18 00:00:00,7,327,100.0,100.62,0,2018-02-01
18020070328,02/01/18 00:00:00,7,328,100.07,107.91,0,2018-02-01
18020070329,02/01/18 00:00:00,7,329,100.0,114.47,0,2018-02-01
18020070330,02/01/18 00:00:00,7,330,102.38,97.699997,0,2018-02-01
18020070331,02/01/18 00:00:00,7,331,100.0,100.94,0,2018-02-01
18020070332,02/01/18 00:00:00,7,332,101.8,102.32,0,2018-02-01
18020070333,02/01/18 00:00:00,7,333,96.690002,89.860001,0,2018-02-01
18020070334,02/01/18 00:00:00,7,334,101.27,96.279999,0,2018-02-01
18020070335,02/01/18 00:00:00,7,335,102.71,98.940002,0,2018-02-01
18020070336,02/01/18 00:00:00,7,336,100.0,103.63,0,2018-02-01
18020070337,02/01/18 00:00:00,7,337,105.55,100.03,0,2018-02-01
18020070338,02/01/18 00:00:00,7,338,100.0,104.38,0,2018-02-01
18020070339,02/01/18 00:00:00,7,339,100.0,104.58,0,2018-02-01
18020070340,02/01/18 00:00:00,7,340,102.49,105.96,0,2018-02-01
18020070341,02/01/18 00:00:00,7,341,100.0,103.93,0,2018-02-01
18020070342,02/01/18 00:00:00,7,342,100.0,107.68,0,2018-02-01
18020070343,02/01/18 00:00:00,7,343,103.45,100.88,0,2018-02-01
18020070345,02/01/18 00:00:00,7,345,104.32,107.18,0,2018-02-01
18020070346,02/01/18 00:00:00,7,346,96.419998,92.290001,0,2018-02-01
18020070347,02/01/18 00:00:00,7,347,104.02,99.370003,0,2018-02-01
18020070349,02/01/18 00:00:00,7,349,94.769997,82.839996,0,2018-02-01
18020070350,02/01/18 00:00:00,7,350,100.0,108.28,0,2018-02-01
18020070351,02/01/18 00:00:00,7,351,100.0,107.81,0,2018-02-01
18020070352,02/01/18 00:00:00,7,352,100.56,101.02,0,2018-02-01
18020070354,02/01/18 00:00:00,7,354,99.449997,99.410004,0,2018-02-01
18020070355,02/01/18 00:00:00,7,355,100.0,108.03,0,2018-02-01
18020070357,02/01/18 00:00:00,7,357,97.669998,93.160004,0,2018-02-01
18020070358,02/01/18 00:00:00,7,358,100.0,94.709999,0,2018-02-01
18020070359,02/01/18 00:00:00,7,359,98.849998,101.04,0,2018-02-01
18020070360,02/01/18 00:00:00,7,360,101.55,112.06,0,2018-02-01
18020070362,02/01/18 00:00:00,7,362,100.0,92.519997,0,2018-02-01
18020070363,02/01/18 00:00:00,7,363,103.67,99.959999,0,2018-02-01
18020070365,02/01/18 00:00:00,7,365,100.0,101.46,0,2018-02-01
18020070369,02/01/18 00:00:00,7,369,100.0,103.86,0,2018-02-01
18020070370,02/01/18 00:00:00,7,370,102.25,93.800003,0,2018-02-01
18020070373,02/01/18 00:00:00,7,373,98.0,96.489998,0,2018-02-01
18020070374,02/01/18 00:00:00,7,374,98.68,109.35,0,2018-02-01
18020070375,02/01/18 00:00:00,7,375,100.0,124.24,0,2018-02-01
18020070378,02/01/18 00:00:00,7,378,100.1,109.73,0,2018-02-01
18020070379,02/01/18 00:00:00,7,379,99.489998,107.05,0,2018-02-01
18020070380,02/01/18 00:00:00,7,380,97.949997,97.769997,0,2018-02-01
18020070381,02/01/18 00:00:00,7,381,100.0,92.660004,0,2018-02-01
18020070382,02/01/18 00:00:00,7,382,105.94,102.27,0,2018-02-01
18020070384,02/01/18 00:00:00,7,384,100.65,120.1,0,2018-02-01
18020070386,02/01/18 00:00:00,7,386,100.0,102.33,0,2018-02-01
18020070388,02/01/18 00:00:00,7,388,103.12,101.52,0,2018-02-01
18020070389,02/01/18 00:00:00,7,389,100.0,98.059998,0,2018-02-01
18020070390,02/01/18 00:00:00,7,390,100.0,100.75,0,2018-02-01
18020070393,02/01/18 00:00:00,7,393,100.43,104.04,0,2018-02-01
18020070395,02/01/18 00:00:00,7,395,100.79,101.54,0,2018-02-01
18020070396,02/01/18 00:00:00,7,396,100.0,117.54,0,2018-02-01
18020070397,02/01/18 00:00:00,7,397,100.0,103.8,0,2018-02-01
18020070399,02/01/18 00:00:00,7,399,100.0,126.01,0,2018-02-01
18020070400,02/01/18 00:00:00,7,400,100.0,100.0,0,2018-02-01
18020070402,02/01/18 00:00:00,7,402,99.470001,94.949997,0,2018-02-01
18020070404,02/01/18 00:00:00,7,404,101.04,109.27,0,2018-02-01
18020070405,02/01/18 00:00:00,7,405,100.0,98.089996,0,2018-02-01
18020070406,02/01/18 00:00:00,7,406,99.919998,103.69,0,2018-02-01
