Item_code,Item_name,Component,Subcomponent,Avg_weight,Observations,Freeze_months,PSI_pct,Weighted_PSI_pct,Mean_MoM,Mean_abs_MoM_pct,Freeze_spell_count,Max_freeze_spell,Avg_freeze_spell,Weighted_abs_MoM_pct,Avg_thaw_abs_move_pct,Is_education
123,"Бараночные изделия, кг",Продовольственные товары,Хлеб и хлебобулочные изделия,0.0011357627118644066,118,24,20.33898305084746,22.242948813609917,100.39711869491528,1.1350846949152538,11,8,2.1818181818181817,0.0012593914705084743,0.6154546363636345,False
500,"Полотенце кухонное, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0009584745762711762,118,24,20.33898305084746,18.797524314765806,100.7016101101695,0.9968644661016949,14,4,1.7142857142857142,0.0010280593678813471,0.9714287142857135,False
483,"Платье (сарафан) летнее для девочек дошкольного возраста, шт.",Непродовольственные товары,Одежда и белье,0.0008227118644067798,118,24,20.33898305084746,23.774206839719817,100.484406720339,1.118813618644068,14,5,1.7142857142857142,0.0007807754396610172,1.222857428571429,False
236,"Игрушки мягкие, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0007867796610169492,118,24,20.33898305084746,23.03963808703145,100.44262703389832,1.0861865254237295,14,6,1.7142857142857142,0.00080438728940678,0.9599996428571416,False
307,"Костюм трикотажный для детей ясельного возраста, шт.",Непродовольственные товары,Трикотажные изделия,0.000753220338983051,118,24,20.33898305084746,24.32493249324932,100.47406787288135,0.9042372118644068,8,14,3.0,0.0005605355436440679,1.76375,False
334,"Ламинат, м2",Непродовольственные товары,Строительные материалы,0.000751016949152532,118,24,20.33898305084746,16.2942902279394,100.4666950254237,0.7429659915254239,17,3,1.411764705882353,0.0004726609595762685,1.1305881176470607,False
332,"Куртка мужская с верхом из плащевых тканей утепленная, шт.",Непродовольственные товары,Одежда и белье,0.0032152542372881365,118,23,19.491525423728813,19.97627833421191,100.0884745423729,0.9011864745762717,13,3,1.7692307692307692,0.0026438849565254253,0.9715383076923099,False
208,"Диван-кровать, шт.",Непродовольственные товары,Мебель,0.0027977966101694926,118,23,19.491525423728813,18.34979099775852,100.42398300000002,0.8404237796610171,15,4,1.5333333333333334,0.002098700934237288,0.8279995333333328,False
610,"Стул с мягким сиденьем, шт.",Непродовольственные товары,Мебель,0.0026800000000000005,118,23,19.491525423728813,21.714520617252717,100.45940666101691,0.8750001186440668,15,3,1.5333333333333334,0.00194974260033898,0.9853336000000004,False
329,"Куртка женская без утеплителя (ветровка), шт.",Непродовольственные товары,Одежда и белье,0.0024161016949152524,118,23,19.491525423728813,20.052613118204153,100.28355930508476,1.0347457796610164,18,4,1.2777777777777777,0.00248153304957627,1.2105551666666656,False
711,"Хлопья из злаков (сухие завтраки), кг",Продовольственные товары,Хлеб и хлебобулочные изделия,0.001433559322033898,118,23,19.491525423728813,24.042326791203596,100.48771172881354,1.6978814915254237,8,7,2.875,0.0017688213966101695,1.3549998750000007,False
653,"Трусы мужские, шт.",Непродовольственные товары,Трикотажные изделия,0.0013581355932203386,118,23,19.491525423728813,19.287407962061653,100.32313546610169,0.7631357203389836,18,3,1.2777777777777777,0.0010568637276271195,1.03222238888889,False
292,"Консервы томатные, кг",Продовольственные товары,Другие продовольственные товары,0.0011191525423728816,118,23,19.491525423728813,11.714372255035586,100.76245761016949,1.716525440677966,11,7,2.090909090909091,0.002488217083050848,1.7118181818181804,False
327,"Куртка для детей дошкольного возраста с верхом из плащевых тканей утепленная, шт.",Непродовольственные товары,Одежда и белье,0.0009764406779660833,118,23,19.491525423728813,20.031244575594716,100.58923705932206,1.2390680254237278,17,3,1.3529411764705883,0.001183274798305056,0.9958826470588216,False
570,"Сапоги, ботинки для детей школьного возраста зимние с верхом из натуральной кожи, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.0008874576271186438,118,23,19.491525423728813,17.522918258212382,100.22000020338982,0.9349150508474571,16,3,1.4375,0.0008634930238983045,0.5756246875000004,False
980,"Матрас для взрослых, шт.",Непродовольственные товары,Мебель,0.0015989655172413794,58,11,18.96551724137931,18.74056502048738,100.63155163793104,1.56465525862069,8,4,1.375,0.0026018466741379313,2.157499125000003,False
591,"Соки фруктовые, л",Продовольственные товары,Другие продовольственные товары,0.002758813559322034,118,22,18.64406779661017,19.705719727222455,100.69483046610168,1.5729661440677967,8,7,2.75,0.0041208669841525415,1.8400006249999983,False
282,"Компьютер персональный переносной (ноутбук), шт.",Непродовольственные товары,Персональные компьютеры,0.002276440677966092,118,22,18.64406779661017,25.456034546943744,100.00567784745763,1.7129662203389833,11,6,2.0,0.0028948232503389704,2.0500003636363613,False
149,"Бюстгальтер, шт.",Непродовольственные товары,Галантерея,0.0016389830508474568,118,22,18.64406779661017,18.69700103412617,100.47601688983052,0.7278814152542372,15,4,1.4666666666666666,0.0011677933054237285,1.6106667999999995,False
131,"Бензин автомобильный марки АИ-95, л",Непродовольственные товары,Топливо моторное,0.012625254237288126,118,21,17.796610169491526,17.14212836794693,100.54779659322033,0.716101711864407,17,3,1.2352941176470589,0.009548825621355929,0.30000047058823376,False
301,"Коньяк ординарный отечественный, л",Продовольственные товары,Алкогольные напитки,0.002981355932203389,118,21,17.796610169491526,24.74701534963048,100.30440677118644,0.927796618644067,12,4,1.75,0.0022504780956779644,0.6766666666666671,False
617,"Сухие супы в пакетах, 100 г",Продовольственные товары,Другие продовольственные товары,0.002024237288135594,118,21,17.796610169491526,16.398727287951097,100.59389834745762,1.3393219915254244,12,6,1.75,0.0028616269865254246,0.9225003333333355,False
567,"Сапоги женские осенние с верхом из натуральной кожи, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.001899661016949152,118,21,17.796610169491526,17.942541042112786,100.12898312711864,0.9861016186440676,18,3,1.1666666666666667,0.0018048862590677966,0.9716666111111102,False
415,"Обои виниловые, 10 м",Непродовольственные товары,Строительные материалы,0.0016983050847457625,118,21,17.796610169491526,19.22654690618763,100.66415246610171,0.8338136355932196,17,2,1.2352941176470589,0.001528489099915253,0.8223531764705879,False
271,"Колготки детские, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0006252542372881355,118,21,17.796610169491526,18.324749254540524,100.39550849999999,0.9514406525423728,12,3,1.75,0.0005625321792372881,0.8408334999999975,False
288,"Консервы овощные для детского питания, кг",Продовольственные товары,Другие продовольственные товары,0.00019694915254237294,118,21,17.796610169491526,28.872633390705676,100.6946610423729,2.499576245762712,4,11,5.25,0.0003927432094067797,2.2925000000000004,False
699,"Флеш-накопитель USB, шт.",Непродовольственные товары,Телерадиотовары,0.00016830508474576262,118,21,17.796610169491526,19.083585095669697,99.89245755084744,2.8478816016949153,14,3,1.5,0.00042579833237288135,3.3728575714285713,False
569,"Сапоги цельнорезиновые для детей, пара",Непродовольственные товары,Другие непродовольственные товары,0.0001366101694915254,118,21,17.796610169491526,20.34739454094294,100.3622883220339,1.355169305084746,15,3,1.4,0.00017208303042372882,1.6373330666666657,False
631,"Телефонный аппарат стационарный, шт.",Непродовольственные товары,Средства связи,9.10169491525424e-05,118,21,17.796610169491526,21.32216014897578,100.6542373983051,1.8384744661016943,10,10,2.1,0.00016305082940677962,1.492999399999998,False
959,"Брюки женские из джинсовой ткани (джинсы), шт.",Непродовольственные товары,Одежда и белье,0.0020005714285714284,70,12,17.142857142857142,15.859754355898314,100.5819999,0.7900000999999995,9,2,1.3333333333333333,0.0016404759844285705,0.8666665555555555,False
575,"Светильник потолочный, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.003462372881355932,118,20,16.94915254237288,15.03818288623458,100.75686458474574,1.1977116864406774,13,4,1.5384615384615385,0.004070655274237287,1.2623079230769234,False
598,"Сорочка ночная женская, шт.",Непродовольственные товары,Одежда и белье,0.001263559322033898,118,20,16.94915254237288,16.472166331321265,100.50923710169494,0.9897459491525427,19,2,1.0526315789473684,0.0012475061785593223,0.9473684210526331,False
358,"Масло оливковое, л",Продовольственные товары,Масло и жиры,0.0011238983050847456,118,20,16.94915254237288,11.710149298748304,100.49016958474579,1.7503388898305088,9,5,2.2222222222222223,0.002235412526016949,1.4955557777777782,False
152,"Варенье, джем, повидло, кг",Продовольственные товары,Другие продовольственные товары,0.000971186440677966,118,20,16.94915254237288,13.769633507853404,100.45525444067796,1.5522031864406778,6,8,3.3333333333333335,0.0017756844935593217,1.0099998333333318,False
155,"Велосипед для дошкольников, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0009332203389830508,118,20,16.94915254237288,14.04831093352706,100.16432202542371,1.0499152627118638,13,5,1.5384615384615385,0.0010036305195762704,1.5615386153846136,False
619,"Сырки творожные, глазированные шоколадом, 50 г",Продовольственные товары,Молоко и молочная продукция,0.0009262711864406778,118,20,16.94915254237288,15.33394327538884,100.80855932203391,1.6685593220338986,12,5,1.6666666666666667,0.0016699618294067798,1.4291668333333345,False
112,"Альбом для рисования, шт.",Непродовольственные товары,Другие непродовольственные товары,0.00038627118644067793,118,20,16.94915254237288,17.24440544098289,100.47466091525423,0.735339084745763,16,2,1.25,0.000301919520423729,0.4606247500000009,False
254,"Кексы, рулеты, кг",Продовольственные товары,Кондитерские изделия,0.0022911864406779674,118,19,16.101694915254235,13.99615327711199,100.51093218644067,1.3427966271186438,11,4,1.7272727272727273,0.003382261784491525,1.0845456363636365,False
451,"Пальто (полупальто) женское с верхом из плащевых тканей, шт.",Непродовольственные товары,Одежда и белье,0.00225728813559322,118,19,16.101694915254235,14.465385192971922,100.1384746440678,0.9018643389830507,11,3,1.7272727272727273,0.00196553130720339,0.564545454545454,False
139,"Ботинки, полуботинки для детей школьного возраста, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.0014961016949152535,118,19,16.101694915254235,16.908349382576194,100.23771205932204,0.8617794661016948,13,4,1.4615384615384615,0.001274200487372881,0.8430769230769215,False
411,"Носки, гольфы детские, пара",Непродовольственные товары,Другие непродовольственные товары,0.00042186440677965096,118,19,16.101694915254235,17.637605464041403,100.40796612711863,1.1122033644067795,14,3,1.3571428571428572,0.00045186947415253704,1.5064284285714291,False
421,"Обувь домашняя с текстильным верхом для детей, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.00027847457627118633,118,19,16.101694915254235,14.576993304930012,100.63169495762715,1.043559279661017,15,4,1.2666666666666666,0.00027542116491525423,1.3307142857142853,False
304,"Костюм-двойка мужской из шерстяных, полушерстяных или смесовых  тканей, шт.",Непродовольственные товары,Одежда и белье,0.002500677966101695,118,18,15.254237288135593,13.308255388369256,100.35855927966101,0.5182203813559322,10,4,1.8,0.0013563381951694911,0.8650002999999998,False
253,"Кастрюля из эмалированной или нержавеющей стали, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0017269491525423735,118,18,15.254237288135593,14.702129747767193,100.30711861864407,1.1249152796610165,10,5,1.8,0.0019264195194067793,1.3099995000000006,False
540,"Ранец, рюкзак для школьников, шт.",Непродовольственные товары,Галантерея,0.001543559322033898,118,18,15.254237288135593,15.219062259800156,100.84398305932204,1.080423720338983,9,5,2.0,0.0016991788265254238,0.8544438888888917,False
319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.0013623728813559328,118,18,15.254237288135593,15.258770838517039,100.19864405084746,1.0535593389830518,11,5,1.6363636363636365,0.0014831771334745775,0.6499999999999992,False
432,"Овощи замороженные, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.000933389830508475,118,18,15.254237288135593,11.503540947884506,100.68525404237288,1.5847459576271181,11,6,1.6363636363636365,0.0016771637053389827,2.1081826363636367,False
729,"Шкаф-вешалка для прихожей, шт.",Непродовольственные товары,Мебель,0.0008061016949152546,118,18,15.254237288135593,13.214886459209415,100.52322040677967,1.1055931525423723,12,4,1.5,0.0009911491198305081,0.7883329166666648,False
214,"Дрель электрическая, шт.",Непродовольственные товары,Инструменты и оборудование,0.0003518644067796609,118,18,15.254237288135593,8.574181117533723,100.49008468644068,1.3261865000000004,12,3,1.5,0.000564427965762712,1.0016671666666674,False
294,"Консервы фруктово-ягодные для детского питания, кг",Продовольственные товары,Другие продовольственные товары,0.00030322033898305076,118,18,15.254237288135593,29.066517607602016,100.5305083305085,2.5633899745762716,7,5,2.5714285714285716,0.0006042390272033902,1.898571571428572,False
1075,"Коньки, пара",Непродовольственные товары,Другие непродовольственные товары,0.0007276470588235295,34,5,14.705882352941178,13.136620856911883,99.8885295,2.307941088235295,3,2,1.6666666666666667,0.0016901735373529415,2.693333333333333,False
298,"Конфеты шоколадные натуральные и с добавками, кг",Продовольственные товары,Кондитерские изделия,0.004597966101694918,118,17,14.40677966101695,17.610955470362715,100.42339002542374,1.4005082796610167,9,4,1.8888888888888888,0.005987616996779662,1.4233334444444443,False
395,"Мясокопчености, кг",Продовольственные товары,Мясопродукты,0.0027155932203389837,118,17,14.40677966101695,12.947821745100486,100.64228816101695,0.8678813305084744,11,3,1.5454545454545454,0.0023779753080508466,0.4854546363636377,False
501,"Полотенце личное, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0019900000000000004,118,17,14.40677966101695,13.993697300059619,100.62677972033897,0.9989829915254237,15,2,1.1333333333333333,0.0021519583429661015,1.2406666666666675,False
410,"Носки мужские, пара",Непродовольственные товары,Другие непродовольственные товары,0.001394237288135593,118,17,14.40677966101695,14.454169705810846,100.59050855084746,1.1586439915254236,13,3,1.3076923076923077,0.0016632845788983053,1.6499993333333347,False
328,"Куртка для детей школьного возраста с верхом из плащевых тканей утепленная, шт.",Непродовольственные товары,Одежда и белье,0.00124728813559322,118,17,14.40677966101695,14.553607827150431,100.39042372881357,1.172457627118644,14,2,1.2142857142857142,0.0014442025965254236,0.959285785714286,False
205,"Джемпер для детей школьного возраста, шт.",Непродовольственные товары,Трикотажные изделия,0.0007972881355931998,118,17,14.40677966101695,14.57270408163271,100.30406762711864,1.1637289830508475,11,4,1.5454545454545454,0.0008899035269491342,0.8609093636363615,False
616,"Сухие корма для домашних животных, кг",Непродовольственные товары,Другие непродовольственные товары,0.0005644067796610169,118,17,14.40677966101695,13.333333333333334,100.70288123728814,1.4806780847457626,13,3,1.3076923076923077,0.0009689085200847458,0.8169230769230762,False
960,"Носки женские, гольфы, пара",Непродовольственные товары,Другие непродовольственные товары,0.000910857142857143,70,10,14.285714285714285,13.75470514429109,100.39957144285714,0.7535714142857133,9,2,1.1111111111111112,0.0006924842602857132,0.7637505000000004,False
144,"Брюки мужские из джинсовой ткани (джинсы), шт.",Непродовольственные товары,Одежда и белье,0.003368474576271186,118,16,13.559322033898304,13.814531548757172,100.28949162711865,0.8627117627118646,16,1,1.0,0.0028560775775423723,1.029333600000002,False
206,"Джемпер женский, шт.",Непродовольственные товары,Трикотажные изделия,0.002119491525423729,118,16,13.559322033898304,13.89044382247101,100.62177962711866,0.9034746101694915,13,2,1.2307692307692308,0.0019601441288983044,1.1115380769230758,False
420,"Обувь домашняя с текстильным верхом для взрослых, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.00186864406779661,118,16,13.559322033898304,14.185941043083902,100.50567790677965,0.9450000593220333,15,2,1.0666666666666667,0.0017615670754237277,1.220000071428571,False
456,"Панталоны, трусы женские, шт.",Непродовольственные товары,Трикотажные изделия,0.0016772881355932208,118,16,13.559322033898304,12.328213419563456,100.4945761440678,0.9686441949152541,10,4,1.6,0.0016844975951694917,1.1989997000000017,False
233,"Зефир, пастила, кг",Продовольственные товары,Кондитерские изделия,0.001405932203389831,118,16,13.559322033898304,10.578661844484625,100.65550840677966,1.3680509152542384,11,5,1.4545454545454546,0.0019776144723728825,1.1236363636363649,False
607,"Стол рабочий кухонный, шт.",Непродовольственные товары,Мебель,0.0013883050847457537,118,16,13.559322033898304,16.151874008057668,100.63847455084745,0.8705084999999996,13,4,1.2307692307692308,0.001172294911610164,0.6215385384615382,False
330,"Куртка мужская без утеплителя (ветровка), шт.",Непродовольственные товары,Одежда и белье,0.001332542372881346,118,16,13.559322033898304,15.549478504197456,100.26101714406778,0.9286438728813556,12,2,1.3333333333333333,0.0012495498061016843,1.3891660000000006,False
652,"Трусы детские, шт.",Непродовольственные товары,Трикотажные изделия,0.0007469491525423529,118,16,13.559322033898304,13.784887678693131,100.64169472881355,1.2761018813559315,13,2,1.2307692307692308,0.0009153433253389537,1.6553844615384583,False
312,"Краска для волос, шт.",Непродовольственные товары,Парфюмерно-косметические товары,0.0015403773584905661,106,14,13.20754716981132,14.594561489465946,100.53632084905662,2.0253772641509435,10,5,1.4,0.002786535703867924,0.8580000999999982,False
1051,"Туфли женские летние, босоножки, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.0023791304347826085,46,6,13.043478260869565,12.737573099415206,100.24739145652174,1.2943476739130433,6,1,1.0,0.0031158517356521744,1.388333333333333,False
393,"Мясо индейки, кг",Продовольственные товары,Мясопродукты,0.003255957446808512,94,12,12.76595744680851,7.279618375481929,100.69170213829786,1.1453191382978722,7,6,1.7142857142857142,0.004078827555425532,1.8957140000000001,False
247,"Какао, кг",Продовольственные товары,"Чай, кофе, какао",0.0006755319148935809,94,12,12.76595744680851,7.43307086614213,100.46627659574467,1.82436170212766,5,6,2.4,0.0013400414564892589,1.195999599999999,False
196,"Говядина бескостная, кг",Продовольственные товары,Мясопродукты,0.01132152542372881,118,15,12.711864406779661,11.942901627318598,100.63500014406779,0.7302540932203395,10,3,1.5,0.008715675276779668,0.2409996000000021,False
597,"Сорочка верхняя мужская из хлопчатобумажных или смесовых тканей, шт.",Непродовольственные товары,Одежда и белье,0.003458135593220338,118,15,12.711864406779661,12.757927755722202,100.48559334745764,0.940338855932203,13,3,1.1538461538461537,0.0032377461681355915,0.6349995833333336,False
606,"Стол обеденный, шт.",Непродовольственные товары,Мебель,0.002342372881355932,118,15,12.711864406779661,13.737337192474678,100.59237300847458,0.9483049576271187,12,3,1.25,0.0021359845006779666,0.38999958333333257,False
137,"Блузка женская, шт.",Непродовольственные товары,Одежда и белье,0.002265423728813559,118,15,12.711864406779661,12.57294628161006,100.52991510169491,0.967203542372882,12,3,1.25,0.002179459690593222,0.5290910909090925,False
256,"Кетчуп, кг",Продовольственные товары,Другие продовольственные товары,0.001195254237288135,118,15,12.711864406779661,9.500850822461716,100.55813546610173,1.5549153813559324,10,4,1.5,0.0020657696255932203,1.6549999999999998,False
750,"Юбка для девочек школьного возраста из полушерстяных тканей, шт.",Непродовольственные товары,Одежда и белье,0.0008676271186440576,118,15,12.711864406779661,12.785700332096164,100.69313550000001,1.1819492457627114,13,3,1.1538461538461537,0.0010565831530508305,1.5566670833333316,False
267,"Колбаса сырокопченая, кг",Продовольственные товары,Мясопродукты,0.0007338983050847352,118,15,12.711864406779661,11.882217090068995,100.41542379661017,1.1799999322033896,10,3,1.5,0.0008634575342372817,1.1299994999999996,False
701,"Фотоаппарат, шт.",Непродовольственные товары,Другие непродовольственные товары,0.0006506779661016951,118,15,12.711864406779661,15.720239645741074,100.03525421186441,2.1305085000000004,11,4,1.3636363636363635,0.001150902588474576,1.9427273636363624,False
995,"Амоксициллин с клавулановой кислотой, 500 мг+125мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00038448275862068966,58,7,12.068965517241379,11.434977578475337,100.13913784482759,1.8577587068965518,3,5,2.3333333333333335,0.0007277724448275861,1.0166669999999982,False
365,"Мёд пчелиный натуральный, кг",Продовольственные товары,Другие продовольственные товары,0.004415762711864405,118,14,11.864406779661017,12.345987026446094,100.50550844915253,1.0263559576271193,10,3,1.4,0.0042422652034745795,0.7639993000000018,False
280,"Комплект постельного белья полутораспальный из хлопчатобумажной ткани, комплект",Непродовольственные товары,Одежда и белье,0.0034430508474576262,118,14,11.864406779661017,11.442847297430347,100.55728816949153,0.8886440338983052,11,2,1.2727272727272727,0.003131155838389831,0.6590907272727278,False
480,"Платье (платье-костюм) женское из полушерстяных или смесовых тканей, шт.",Непродовольственные товары,Одежда и белье,0.0031549152542372895,118,14,11.864406779661017,10.806382292897815,100.50025413559322,0.8124577288135587,10,3,1.4,0.0027368130716949124,0.6580002999999977,False
315,"Крем для лица, 100 г (100 мл)",Непродовольственные товары,Парфюмерно-косметические товары,0.0019076271186440675,118,14,11.864406779661017,12.514438027543317,100.69703388983051,1.9687288220338985,11,2,1.2727272727272727,0.0034862678322881368,0.9418182727272711,False
141,"Брюки для детей школьного возраста из джинсовой ткани, шт.",Непродовольственные товары,Одежда и белье,0.0015022033898305079,118,14,11.864406779661017,11.773665801647303,100.30279655932203,1.0139831016949155,12,2,1.1666666666666667,0.00146511534440678,1.053333666666667,False
305,"Костюм спортивный для взрослых, шт.",Непродовольственные товары,Трикотажные изделия,0.001475932203389831,118,14,11.864406779661017,12.815801561782267,100.4221185338983,0.692627228813559,12,2,1.1666666666666667,0.0009470349444915248,0.45545454545454594,False
650,"Триммер электрический, шт.",Непродовольственные товары,Инструменты и оборудование,0.00030084745762710855,118,14,11.864406779661017,8.422535211267325,100.42533892372883,1.0416102288135596,8,3,1.75,0.0003832830566948998,1.090000625,False
1073,"Бумага офисная, упаковка 500 листов",Непродовольственные товары,Другие непродовольственные товары,0.00031294117647058826,34,4,11.76470588235294,15.789473684210526,100.43323526470589,1.1708823823529415,3,2,1.3333333333333333,0.00035118232941176486,1.0433323333333344,False
195,"Говядина (кроме бескостного мяса), кг",Продовольственные товары,Мясопродукты,0.020061016949152546,118,13,11.016949152542372,10.578742818519768,100.62728833898306,0.8347455593220341,9,3,1.4444444444444444,0.01611900577,0.9311109999999998,False
433,"Овощи натуральные консервированные, маринованные, кг",Продовольственные товары,Другие продовольственные товары,0.0028572881355932215,118,13,11.016949152542372,10.514295883260168,100.57872884745763,1.6848304745762708,7,4,1.8571428571428572,0.004947245607288133,1.1771432857142838,False
730,"Шкаф для платья и белья, шт.",Непродовольственные товары,Мебель,0.001989661016949153,118,13,11.016949152542372,10.575858250276854,100.62347469491525,1.075847338983051,10,3,1.3,0.002208592828728815,1.1999998000000005,False
731,"Шкаф навесной кухонный (полка), двухстворчатый, шт.",Непродовольственные товары,Мебель,0.0014610169491525422,118,13,11.016949152542372,9.912993039443156,100.73525429661018,1.1118643474576269,10,3,1.3,0.0017410550642372874,1.613999800000002,False
580,"Сельдь соленая, кг",Продовольственные товары,Рыбопродукты,0.0011466101694915247,118,13,11.016949152542372,8.625277161862533,100.58228820338985,1.11093213559322,8,5,1.625,0.0012979752812711865,0.4974992500000006,False
166,"Вино игристое отечественное, л",Продовольственные товары,Алкогольные напитки,0.0008203389830508373,118,13,11.016949152542372,8.388429752066116,100.47542383898306,1.039321923728814,11,2,1.1818181818181819,0.0009100439666949082,1.0672724545454535,False
126,"Белье для новорожденных и детей ясельного возраста, шт.",Непродовольственные товары,Одежда и белье,0.00047627118644067795,118,13,11.016949152542372,11.672597864768683,100.65135585593221,1.0957627881355925,12,2,1.0833333333333333,0.00048328815186440626,0.8024996666666647,False
1050,"Туфли женские закрытые, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.00215304347826087,46,5,10.869565217391305,11.449919224555732,100.44282602173912,1.0954348478260871,4,2,1.25,0.002369682747608696,1.5749999999999993,False
1038,"Натрия хлорид, 0,9%, 100 мл",Непродовольственные товары,Медицинские товары,0.00038608695652173915,46,5,10.869565217391305,11.148648648648647,101.25065206521741,1.9254348913043473,4,2,1.25,0.0007799239876086956,5.8749999999999964,False
973,"Ягоды замороженные, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.000853793103448276,58,6,10.344827586206897,9.30936995153473,101.1196553448276,2.3224136206896544,6,1,1.0,0.0026117963581034466,0.8750001666666639,False
130,"Бензин автомобильный марки АИ-92, л",Непродовольственные товары,Топливо моторное,0.015854406779661018,118,12,10.16949152542373,10.533349012732383,100.56305100847457,0.7649150932203393,11,2,1.0909090909090908,0.010807583785000005,0.419090363636365,False
171,"Водка, л",Продовольственные товары,Алкогольные напитки,0.004808474576271185,118,12,10.16949152542373,12.666549171660204,100.38508469491524,1.0652542881355935,11,2,1.0909090909090908,0.0041613583750847475,0.3745456363636363,False
481,"Платье (платье-костюм) женское из хлопчатобумажных или смесовых тканей, шт.",Непродовольственные товары,Одежда и белье,0.0030362711864406785,118,12,10.16949152542373,10.505749692977558,100.80330518644067,1.2648304067796612,12,1,1.0,0.0039020793656779668,1.0983330000000027,False
145,"Брюки мужские из полушерстяных или смесовых тканей, шт.",Непродовольственные товары,Одежда и белье,0.0020888135593220333,118,12,10.16949152542373,9.530185004868553,100.4822035,0.9989829406779659,10,2,1.2,0.0021236226535593216,0.4790002000000001,False
164,"Вино виноградное крепленое, л",Продовольственные товары,Алкогольные напитки,0.0011164406779661017,118,12,10.16949152542373,10.042507970244422,100.32457645762712,1.4855930338983052,10,2,1.2,0.0015790955916949153,0.7679992000000013,False
596,"Сорочка верхняя для мальчиков школьного возраста, шт.",Непродовольственные товары,Одежда и белье,0.0009164406779660918,118,12,10.16949152542373,11.420380987608686,100.41042385593221,1.0153388559322036,11,2,1.0909090909090908,0.0009487719320338886,1.0499997272727277,False
122,"Баранина (кроме бескостного мяса), кг",Продовольственные товары,Мясопродукты,0.007020169491525414,118,11,9.322033898305085,9.887974118158334,100.92008500847456,1.6353387203389826,9,2,1.2222222222222223,0.01083224226338982,1.1311108888888886,False
209,"Дизельное топливо, л",Непродовольственные товары,Топливо моторное,0.0034408474576271184,118,11,9.322033898305085,8.24589921678735,100.64389844067796,0.8576269830508477,8,2,1.375,0.002927318784661017,0.5750002500000004,False
503,"Полуботинки, туфли мужские с верхом из натуральной кожи, пара",Непродовольственные товары,"Обувь кожаная, текстильная и комбинированная",0.0026896610169491516,118,11,9.322033898305085,9.584724935408662,100.32203373728812,0.9467798220338985,8,3,1.375,0.0025709224438135603,0.6499996250000013,False
143,"Брюки женские из полушерстяных или смесовых тканей, шт.",Непродовольственные товары,Одежда и белье,0.0020777966101694924,118,11,9.322033898305085,8.756831715474341,100.43923738983051,0.7865253220338976,9,3,1.2222222222222223,0.0016673191348305068,0.5762503749999972,False
389,"Мыло туалетное, 100 г",Непродовольственные товары,Моющие и чистящие средства,0.0015525423728813567,118,11,9.322033898305085,10.060043668122267,100.77262705932205,1.6451695508474586,11,1,1.0,0.002431339122542374,0.8340002000000013,False
390,"Мыло хозяйственное, 200 г",Непродовольственные товары,Моющие и чистящие средства,0.001411525423728813,118,11,9.322033898305085,7.2346301633045185,100.93093216949151,1.734491559322034,6,3,1.8333333333333333,0.0027523288531355935,1.2783328333333348,False
482,"Платье (платье-костюм, сарафан) для девочек школьного возраста из полушерстяных, смесовых  тканей, шт.",Непродовольственные товары,Одежда и белье,0.0013537288135593215,118,11,9.322033898305085,9.765869537999253,100.4369492118644,1.2294914661016958,9,3,1.2222222222222223,0.0015660871519491534,1.6844447777777798,False
703,"Футболка детская, шт.",Непродовольственные товары,Трикотажные изделия,0.000854237288135585,118,11,9.322033898305085,8.829365079364965,100.15550830508475,1.4700849152542372,11,1,1.0,0.0012197857827965948,1.0245454545454542,False
116,"Аппарат для измерения артериального давления электронный, шт.",Непродовольственные товары,Медицинские товары,0.0005354237288135595,118,11,9.322033898305085,28.490028490028486,100.43822029661017,1.9505932627118643,7,3,1.5714285714285714,0.0008556085192372875,2.85714414285714,False
496,"Ползунки из хлопчатобумажного трикотажного полотна, шт.",Непродовольственные товары,Одежда и белье,0.00036576271186440694,118,11,9.322033898305085,11.700648748841514,100.7915254661017,1.3111863983050842,9,3,1.2222222222222223,0.000412958469237288,0.7075002500000007,False
1054,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",Продовольственные товары,Хлеб и хлебобулочные изделия,0.007223913043478264,46,4,8.695652173913043,9.175443876015645,101.07369576086958,1.4902172826086955,2,3,2.0,0.010748357969565218,1.2599985000000018,False
