Feature,Horizon,Pearson_r,P_value,Abs_r,N,Significant
reg_agri_prices_D12,h=1,0.07020737883102617,0.4745214208335322,0.07020737883102617,106,False
ibved_m_L1,h=1,-0.0698162422332462,0.6485919362329053,0.0698162422332462,45,False
reg_invest_prices_L3,h=1,0.0694408214413726,0.4608635372625661,0.0694408214413726,115,False
usd_STD3,h=1,-0.0691512709465232,0.4607576548344138,0.0691512709465232,116,False
reg_ppi_D12,h=1,0.06868645655648015,0.484169419162063,0.06868645655648015,106,False
mom_STD3,h=1,0.06838613693545541,0.4657452286941421,0.06838613693545541,116,False
ibved_m_L9,h=1,-0.06838600111826947,0.6875590147981442,0.06838600111826947,37,False
Ruonia_L9,h=1,-0.06811163495870436,0.48160345483301265,0.06811163495870436,109,False
Ruonia_L6,h=1,-0.06785808338273985,0.47714246035437036,0.06785808338273985,112,False
reg_services_L12,h=1,-0.06782117770255017,0.5160144893722906,0.06782117770255017,94,False
Ruonia_L8,h=1,-0.06723199373618875,0.48525837881196304,0.06723199373618875,110,False
brent_L8,h=1,0.06717768742623516,0.5177417086125817,0.06717768742623516,95,False
reg_payables_L1,h=1,-0.06667895129272053,0.4750448440507837,0.06667895129272053,117,False
reg_invest_prices_L7,h=1,-0.06660362954933591,0.48734291386870043,0.06660362954933591,111,False
ibved_m_MA3,h=1,0.06606209742834758,0.6700662332086385,0.06606209742834758,44,False
reg_wage_agri_L9,h=1,0.06605828300205431,0.4949458488535832,0.06605828300205431,109,False
reg_services_D12,h=1,0.06581035090552788,0.5285626864732057,0.06581035090552788,94,False
serv_L5,h=1,-0.06572775855212071,0.4891410907023966,0.06572775855212071,113,False
nonprod_L6,h=1,0.06534492146488584,0.49364705628263306,0.06534492146488584,112,False
reg_payables_MA6,h=1,-0.06517726505889555,0.4927950063823515,0.06517726505889555,113,False
serv_D12,h=1,0.06513363496251176,0.5071092661534468,0.06513363496251176,106,False
reg_construction_L0,h=1,0.06491367752423255,0.4849435129222646,0.06491367752423255,118,False
reg_construction,h=1,0.06491367752423255,0.4849435129222646,0.06491367752423255,118,False
brent_pct_D6,h=1,0.0645437854263179,0.49897097069106294,0.0645437854263179,112,False
reg_profit_L11,h=1,-0.06426683942145009,0.5107608056606641,0.06426683942145009,107,False
reg_payables_D3,h=1,-0.06359146545054957,0.499563588986298,0.06359146545054957,115,False
reg_construction_D12,h=1,-0.06342264791410007,0.5183541273600637,0.06342264791410007,106,False
reg_housing_secondary_L5,h=1,0.06341182474181714,0.5084916459723129,0.06341182474181714,111,False
prod_L8,h=1,-0.06327223343180063,0.5113850618604878,0.06327223343180063,110,False
reg_housing_secondary_MA6,h=1,0.06285517804098421,0.5141783512462713,0.06285517804098421,110,False
prod_L2,h=1,-0.06265208171490312,0.5040488801959978,0.06265208171490312,116,False
Ruonia_L5,h=1,-0.06226687298603044,0.5123501760166449,0.06226687298603044,113,False
reg_retail_L9,h=1,-0.06198895970464021,0.5219524260875525,0.06198895970464021,109,False
ki_i_L2,h=1,0.0617675129333378,0.510100427937533,0.0617675129333378,116,False
reg_housing_primary_L12,h=1,-0.06133988405490141,0.5362003759553102,0.06133988405490141,104,False
reg_ppi_STD3,h=1,-0.060748981280397074,0.5171146144777903,0.060748981280397074,116,False
ki_L6,h=1,-0.06008004609530098,0.5291767174016598,0.06008004609530098,112,False
reg_wage_agri_L2,h=1,0.060049473016067945,0.521960212180567,0.060049473016067945,116,False
reg_housing_primary,h=1,0.05992591811946479,0.5246554175662945,0.05992591811946479,115,False
reg_housing_primary_L0,h=1,0.05992591811946479,0.5246554175662945,0.05992591811946479,115,False
reg_wage_L7,h=1,-0.05977717360471975,0.5331399473109234,0.05977717360471975,111,False
serv_L3,h=1,-0.059774405671592076,0.5257061026377275,0.059774405671592076,115,False
ki_L5,h=1,0.05896157047863131,0.5350331150074222,0.05896157047863131,113,False
brent_pct_L3,h=1,-0.05891814742665816,0.5316638347640915,0.05891814742665816,115,False
mom_MA6,h=1,0.058640209630326914,0.5372648245000154,0.058640209630326914,113,False
reg_receivables_L4,h=1,0.05817002221991545,0.5387118968270687,0.05817002221991545,114,False
reg_shipped_D3,h=1,-0.05775840636668716,0.539786632972432,0.05775840636668716,115,False
reg_wage_agri_L12,h=1,0.05734791685925338,0.5592787879548274,0.05734791685925338,106,False
reg_ppi_L8,h=1,-0.057180027282387934,0.5529508376046557,0.057180027282387934,110,False
brent_pct_MA6,h=1,0.057034764976957045,0.548482571875643,0.057034764976957045,113,False
reg_income_real_L2,h=1,0.05699477967412168,0.5469603701529722,0.05699477967412168,114,False
reg_services_L5,h=1,0.05606459738561944,0.5776181732576152,0.05606459738561944,101,False
brent_L4,h=1,0.056010913249324674,0.5838321394576589,0.056010913249324674,98,False
reg_income_nom_L2,h=1,0.05543216886433061,0.558022238620765,0.05543216886433061,114,False
reg_wage_agri_L8,h=1,-0.05521039844689792,0.5667300270424293,0.05521039844689792,110,False
reg_services_L3,h=1,0.054204650588970164,0.5865767604236533,0.054204650588970164,103,False
reg_income_real_D12,h=1,0.05419527890772294,0.5866415638975881,0.05419527890772294,103,False
reg_wage_MA3,h=1,0.053773196019530616,0.5664429240552438,0.053773196019530616,116,False
brent_L3,h=1,0.053754715559885397,0.5971924304918791,0.053754715559885397,99,False
reg_income_nom_D12,h=1,0.05372549505753364,0.5898942134546106,0.05372549505753364,103,False
reg_wage_L4,h=1,-0.053560376561263855,0.5714124913175287,0.053560376561263855,114,False
reg_agri_prices,h=1,-0.053463647642675326,0.5652960382193867,0.053463647642675326,118,False
reg_agri_prices_L0,h=1,-0.053463647642675326,0.5652960382193867,0.053463647642675326,118,False
reg_profit_L8,h=1,0.05303465407758382,0.5821372711819863,0.05303465407758382,110,False
ki_L12,h=1,-0.052912521385329266,0.5901034887798773,0.052912521385329266,106,False
reg_housing_secondary_L2,h=1,0.052582211455096235,0.578469467227202,0.052582211455096235,114,False
reg_agri_prices_MA6,h=1,-0.05232665201892036,0.5820226850929875,0.05232665201892036,113,False
reg_invest_prices_STD3,h=1,0.052220253359955136,0.5777197847186668,0.052220253359955136,116,False
reg_housing_primary_D6,h=1,-0.052142507225157675,0.590249739786313,0.052142507225157675,109,False
reg_payables_L3,h=1,0.051866367438345946,0.5819768806185227,0.051866367438345946,115,False
ki_L11,h=1,-0.051460141443834144,0.5986071230673657,0.051460141443834144,107,False
reg_agri_prices_L6,h=1,-0.05128039592597232,0.5912911425473297,0.05128039592597232,112,False
reg_invest_prices_L11,h=1,0.050702175508709944,0.6040111017029385,0.050702175508709944,107,False
ki_L10,h=1,-0.050547543230787154,0.6033945200826015,0.050547543230787154,108,False
ibved_m_STD3,h=1,0.050508782446015456,0.744726930341897,0.050508782446015456,44,False
ki_i_L4,h=1,-0.05047831424070279,0.5937834058273231,0.05047831424070279,114,False
reg_housing_primary_MA6,h=1,0.050302780832335456,0.6017512434440696,0.050302780832335456,110,False
reg_income_nom_L3,h=1,0.0501818378348671,0.5976090992510715,0.0501818378348671,113,False
reg_payables,h=1,-0.050014019292735405,0.5906843061740057,0.050014019292735405,118,False
reg_payables_L0,h=1,-0.050014019292735405,0.5906843061740057,0.050014019292735405,118,False
nonprod_L1,h=1,0.04999064646343784,0.5924695791323947,0.04999064646343784,117,False
brent_L11,h=1,0.04960986497195736,0.6367550152951954,0.04960986497195736,93,False
reg_income_real_D3,h=1,0.04931247941197033,0.605621212846446,0.04931247941197033,112,False
serv_L1,h=1,-0.04893082991584158,0.6003486016268935,0.04893082991584158,117,False
reg_construction_STD3,h=1,-0.048815155737663894,0.6028043498259038,0.048815155737663894,116,False
reg_retail_L0,h=1,-0.04869560804243461,0.6005223259630276,0.04869560804243461,118,False
reg_retail,h=1,-0.04869560804243461,0.6005223259630276,0.04869560804243461,118,False
reg_invest_prices_L8,h=1,-0.04855052259576233,0.6144845055325687,0.04855052259576233,110,False
brent_L9,h=1,0.048473861166816734,0.6426791109125258,0.048473861166816734,94,False
reg_services_L0,h=1,0.048473015073391613,0.6217065771284397,0.048473015073391613,106,False
reg_services,h=1,0.048473015073391613,0.6217065771284397,0.048473015073391613,106,False
reg_wage_agri_L10,h=1,0.04839632525833623,0.618915059824775,0.04839632525833623,108,False
reg_wage_L8,h=1,-0.04818165746377743,0.6171798009528012,0.04818165746377743,110,False
reg_payables_L8,h=1,-0.04816431030662507,0.6173066821834633,0.04816431030662507,110,False
reg_income_nom_D6,h=1,-0.04811027276326067,0.6193420570758746,0.04811027276326067,109,False
reg_profit_D3,h=1,0.04781804831209631,0.6118180637379466,0.04781804831209631,115,False
reg_income_nom_L5,h=1,0.04730651742429044,0.6219848145006578,0.04730651742429044,111,False
reg_wage_agri_MA3,h=1,0.04710065910516488,0.6156150148794388,0.04710065910516488,116,False
reg_income_real_D6,h=1,-0.045491543298405816,0.6385598095892966,0.045491543298405816,109,False
reg_invest_prices_L4,h=1,0.04430330655395757,0.6397511858517445,0.04430330655395757,114,False
reg_ind_prod_L12,h=1,-0.04424896493803211,0.6524292434062471,0.04424896493803211,106,False
reg_income_nom_D3,h=1,0.043754578919060434,0.6468952052314054,0.043754578919060434,112,False
nonprod_L5,h=1,0.04258767049151454,0.6542377218782414,0.04258767049151454,113,False
reg_agri_prices_L8,h=1,0.04230534504962214,0.6607846278070946,0.04230534504962214,110,False
reg_income_real_L3,h=1,0.04224361544475091,0.656853676119355,0.04224361544475091,113,False
nonprod_L10,h=1,-0.04219595621568834,0.6645761506375307,0.04219595621568834,108,False
reg_payables_L7,h=1,-0.04172892947806883,0.6636681942082076,0.04172892947806883,111,False
ki_i_L11,h=1,-0.04141200498795889,0.6719163044969139,0.04141200498795889,107,False
reg_housing_secondary_L3,h=1,0.04108319063718203,0.6657072150144023,0.04108319063718203,113,False
usd_L11,h=1,-0.04106573706897596,0.6745035848276212,0.04106573706897596,107,False
prod_L5,h=1,-0.04099714568495984,0.6663655539300026,0.04099714568495984,113,False
reg_payables_L9,h=1,-0.0395265158332185,0.6832216386883114,0.0395265158332185,109,False
reg_housing_primary_D1,h=1,0.039128584700801605,0.6793625591418501,0.039128584700801605,114,False
reg_wage_agri_D3,h=1,-0.03902610288138539,0.6788050976023029,0.03902610288138539,115,False
reg_agri_prices_D3,h=1,-0.03870042113920753,0.6813395236375455,0.03870042113920753,115,False
brent_L10,h=1,0.03835790434800979,0.715080285254459,0.03835790434800979,93,False
brent_pct_L7,h=1,0.038335792046372594,0.6895488018790337,0.038335792046372594,111,False
usd_L8,h=1,0.03832359162562304,0.6910019347238433,0.03832359162562304,110,False
reg_retail_L12,h=1,-0.038235149142150954,0.6971801581729149,0.038235149142150954,106,False
reg_wage_D1,h=1,-0.03802980847018381,0.6839448114935086,0.03802980847018381,117,False
usd_L9,h=1,0.038006505254113275,0.6947872577364242,0.038006505254113275,109,False
reg_ind_prod,h=1,-0.03791098996644939,0.683580988856413,0.03791098996644939,118,False
reg_ind_prod_L0,h=1,-0.03791098996644939,0.683580988856413,0.03791098996644939,118,False
reg_income_real_L5,h=1,0.03742964761847294,0.6965228534116187,0.03742964761847294,111,False
reg_invest_prices_L1,h=1,-0.03734732600928335,0.6893220195267148,0.03734732600928335,117,False
reg_wage_L2,h=1,-0.03721189610728041,0.6916761453617741,0.03721189610728041,116,False
reg_retail_L7,h=1,-0.03689866655191091,0.7006213291607327,0.03689866655191091,111,False
reg_ppi_L7,h=1,-0.03640867671059465,0.704411050052066,0.03640867671059465,111,False
reg_housing_primary_D3,h=1,0.0364038883895557,0.7031536428349893,0.0364038883895557,112,False
reg_housing_primary_STD3,h=1,-0.03625636660601434,0.7030172966032775,0.03625636660601434,113,False
reg_profit_L5,h=1,-0.03542360802388155,0.7095293628717804,0.03542360802388155,113,False
reg_housing_secondary_MA3,h=1,0.03498940078624801,0.7129331643580968,0.03498940078624801,113,False
reg_housing_primary_L2,h=1,-0.03467668215805214,0.7141595064994526,0.03467668215805214,114,False
reg_wage_agri_L0,h=1,0.03460987196745532,0.7098416388622688,0.03460987196745532,118,False
reg_wage_agri,h=1,0.03460987196745532,0.7098416388622688,0.03460987196745532,118,False
ibved_m_D1,h=1,0.03450554064611481,0.8219609776060018,0.03450554064611481,45,False
ki_i_L12,h=1,0.03421571058824556,0.7276919271848701,0.03421571058824556,106,False
reg_receivables_L3,h=1,-0.03352333566887067,0.7220873704208918,0.03352333566887067,115,False
reg_wage_agri_L7,h=1,0.03342004128669527,0.7276798693368003,0.03342004128669527,111,False
brent_pct_L11,h=1,-0.03332693463417252,0.7332676453920419,0.03332693463417252,107,False
reg_receivables_L2,h=1,-0.03298986450993942,0.7251686210128356,0.03298986450993942,116,False
reg_receivables_L9,h=1,-0.03293486132573043,0.7338730147825995,0.03293486132573043,109,False
prod_STD3,h=1,-0.03224014191250087,0.7311728228485174,0.03224014191250087,116,False
serv_L6,h=1,0.032212066017050144,0.735993567274287,0.032212066017050144,112,False
reg_shipped_L8,h=1,-0.0319751999730254,0.7401818231618015,0.0319751999730254,110,False
reg_profit_L4,h=1,-0.03188225642159201,0.7363103046389594,0.03188225642159201,114,False
Ruonia_MA6,h=1,-0.03182792319662284,0.737882756982872,0.03182792319662284,113,False
serv_L10,h=1,0.03174018888661711,0.7443504636311876,0.03174018888661711,108,False
reg_wage_L6,h=1,-0.03159479369474543,0.7408715846824232,0.03159479369474543,112,False
reg_ind_prod_L4,h=1,0.03151022542642031,0.739276154664891,0.03151022542642031,114,False
nonprod_MA6,h=1,0.03090986490080815,0.7451805275438746,0.03090986490080815,113,False
ki_i_L5,h=1,-0.030606224770006754,0.74759921389252,0.030606224770006754,113,False
mom_L5,h=1,-0.03014893641005956,0.7512464289903246,0.03014893641005956,113,False
nonprod_L9,h=1,0.030044085364797916,0.7564672460265199,0.030044085364797916,109,False
reg_income_nom_L9,h=1,0.02988293866466527,0.7599479835602011,0.02988293866466527,107,False
brent_pct_L5,h=1,-0.02983569794402607,0.7537479117838145,0.02983569794402607,113,False
reg_housing_primary_L1,h=1,0.029588964051265078,0.7535903958407385,0.029588964051265078,115,False
usd_L4,h=1,0.029515028462204586,0.7552463204941013,0.029515028462204586,114,False
reg_housing_secondary_L1,h=1,0.029228033740957345,0.7565016931039306,0.029228033740957345,115,False
reg_wage_agri_L1,h=1,0.029186260372871753,0.7547557747622013,0.029186260372871753,117,False
reg_agri_prices_L4,h=1,0.028902033491291012,0.7601740740955667,0.028902033491291012,114,False
reg_payables_L12,h=1,-0.02860731629937171,0.7709765945244627,0.02860731629937171,106,False
reg_construction_L8,h=1,0.028461986810208232,0.7678704399561936,0.028461986810208232,110,False
reg_income_nom_L4,h=1,0.028291378133036674,0.7671474571379852,0.028291378133036674,112,False
reg_receivables_D1,h=1,-0.02814529850109861,0.7632398821302975,0.02814529850109861,117,False
reg_income_real_L9,h=1,0.02803621628306544,0.7743734899711733,0.02803621628306544,107,False
reg_payables_L5,h=1,-0.027908075052587317,0.7691969129578443,0.027908075052587317,113,False
ibved_m_L0,h=1,-0.027795120482001882,0.854513241257318,0.027795120482001882,46,False
ibved_m,h=1,-0.027795120482001882,0.854513241257318,0.027795120482001882,46,False
reg_receivables_D12,h=1,-0.02769213398290651,0.7781110522702476,0.02769213398290651,106,False
reg_profit_L10,h=1,-0.027653343933270152,0.7763396577965248,0.027653343933270152,108,False
reg_construction_L10,h=1,0.02762450949227388,0.776566760365651,0.02762450949227388,108,False
reg_invest_prices_D6,h=1,-0.027301386046630797,0.7750752536368424,0.027301386046630797,112,False
reg_invest_prices_L5,h=1,0.02723021726367629,0.7746515328852265,0.02723021726367629,113,False
reg_receivables_MA3,h=1,-0.02654443422434418,0.7772948656893457,0.02654443422434418,116,False
reg_receivables_L12,h=1,0.026148306953040844,0.7901878044092703,0.026148306953040844,106,False
reg_services_D6,h=1,0.02610043743065059,0.796586880777663,0.02610043743065059,100,False
nonprod_L7,h=1,0.02606835493240788,0.7859416727947208,0.02606835493240788,111,False
reg_invest_prices,h=1,-0.025677589744008945,0.7825432540670759,0.025677589744008945,118,False
reg_invest_prices_L0,h=1,-0.025677589744008945,0.7825432540670759,0.025677589744008945,118,False
reg_housing_primary_L4,h=1,0.02542805544108593,0.7901396039356695,0.02542805544108593,112,False
ki_i_L7,h=1,-0.025213991223026647,0.7927968319101409,0.025213991223026647,111,False
reg_profit_D12,h=1,-0.025112604387880596,0.7983178138664687,0.025112604387880596,106,False
reg_receivables,h=1,-0.024706458183659304,0.7905747053913299,0.024706458183659304,118,False
reg_receivables_L0,h=1,-0.024706458183659304,0.7905747053913299,0.024706458183659304,118,False
reg_invest_prices_MA3,h=1,-0.024654303258055996,0.7927823956059888,0.024654303258055996,116,False
reg_wage_L9,h=1,0.024027004338618877,0.8041397589269038,0.024027004338618877,109,False
reg_payables_L11,h=1,0.0239651414318701,0.8064402845629086,0.0239651414318701,107,False
reg_housing_secondary_D3,h=1,-0.023852178988205217,0.802872412335775,0.023852178988205217,112,False
usd_L7,h=1,0.02363549332512667,0.8055034937162838,0.02363549332512667,111,False
reg_invest_prices_D1,h=1,0.023433912958323942,0.8019768793778514,0.023433912958323942,117,False
reg_retail_D12,h=1,-0.023326059224209904,0.8123920659597518,0.023326059224209904,106,False
reg_shipped_MA6,h=1,0.022960487225373624,0.8092517938734688,0.022960487225373624,113,False
serv_D1,h=1,-0.022622604890955397,0.8086991133428626,0.022622604890955397,117,False
reg_housing_secondary_D1,h=1,-0.022428856100558402,0.8127613035043867,0.022428856100558402,114,False
reg_income_nom_STD3,h=1,-0.022241268950114027,0.8151184406507997,0.022241268950114027,113,False
reg_agri_prices_D1,h=1,0.02198237313855408,0.8140137454821732,0.02198237313855408,117,False
reg_housing_primary_MA3,h=1,0.021804195747855352,0.8186886604558068,0.021804195747855352,113,False
usd_L6,h=1,-0.02148608291634401,0.8220863609725835,0.02148608291634401,112,False
brent_pct_D12,h=1,-0.021365677961529442,0.8279046434961678,0.021365677961529442,106,False
nonprod_L12,h=1,-0.02126442741552685,0.8287076976688462,0.02126442741552685,106,False
usd_L5,h=1,0.02096158412377474,0.8255819244391727,0.02096158412377474,113,False
reg_ind_prod_L5,h=1,-0.02060199091446447,0.8285277715348414,0.02060199091446447,113,False
ibved_m_L12,h=1,0.02011942578703276,0.9100792604681828,0.02011942578703276,34,False
brent_D6,h=1,0.01992457773354641,0.856372592043952,0.01992457773354641,85,False
brent_L12,h=1,0.019720938092615242,0.8519833263496456,0.019720938092615242,92,False
reg_invest_prices_L9,h=1,-0.01951724928707326,0.8403576266714758,0.01951724928707326,109,False
reg_income_real_L4,h=1,0.019256401848908217,0.8402895958286716,0.019256401848908217,112,False
reg_invest_prices_L10,h=1,0.01917892605185476,0.8438180592714416,0.01917892605185476,108,False
reg_construction_D6,h=1,0.019174412860058495,0.8409606291921429,0.019174412860058495,112,False
usd_L3,h=1,-0.01908212085616563,0.8395916014621241,0.01908212085616563,115,False
reg_wage_L3,h=1,-0.0185593644234309,0.8439294852955881,0.0185593644234309,115,False
reg_agri_prices_L5,h=1,-0.018134135967744748,0.8488069834892146,0.018134135967744748,113,False
reg_receivables_L1,h=1,0.018071216705090227,0.8466557497833732,0.018071216705090227,117,False
reg_agri_prices_L11,h=1,0.01804182050958809,0.8536612133957792,0.01804182050958809,107,False
reg_income_nom_L12,h=1,0.01777676259482696,0.8578504111893335,0.01777676259482696,104,False
reg_housing_secondary_STD3,h=1,-0.01765778777920611,0.8527331247039965,0.01765778777920611,113,False
reg_receivables_L7,h=1,-0.01708584893677474,0.8587340936292558,0.01708584893677474,111,False
reg_shipped_L11,h=1,-0.016982172161101174,0.8621686817988791,0.016982172161101174,107,False
Ruonia_MA3,h=1,0.016897337271365664,0.8571275664599267,0.016897337271365664,116,False
brent_pct_D1,h=1,-0.016529621492549353,0.8595966713138496,0.016529621492549353,117,False
ibved_m_D3,h=1,-0.016051536536426842,0.9186282176554403,0.016051536536426842,43,False
reg_wage_agri_D12,h=1,-0.015869902964185424,0.8717283606649047,0.015869902964185424,106,False
reg_receivables_L11,h=1,0.01571320556225524,0.872377368459482,0.01571320556225524,107,False
reg_wage_agri_L11,h=1,0.014941885395307504,0.8785929120079163,0.014941885395307504,107,False
reg_income_real_L12,h=1,0.014765498999472574,0.8817372553619315,0.014765498999472574,104,False
nonprod_L8,h=1,-0.014622627182301803,0.8794870074286714,0.014622627182301803,110,False
ki_i_L3,h=1,-0.014488369151962157,0.8778611157099951,0.014488369151962157,115,False
reg_profit_L7,h=1,-0.013971901497105498,0.8842814853636539,0.013971901497105498,111,False
reg_receivables_L10,h=1,0.013966358343602592,0.885926320828093,0.013966358343602592,108,False
reg_payables_D6,h=1,-0.01395935652902238,0.8838568705786854,0.01395935652902238,112,False
reg_shipped,h=1,0.013922738720753683,0.8810510775066998,0.013922738720753683,118,False
reg_shipped_L0,h=1,0.013922738720753683,0.8810510775066998,0.013922738720753683,118,False
nonprod_L11,h=1,-0.013681223903998091,0.8887674513866378,0.013681223903998091,107,False
reg_shipped_L9,h=1,-0.013653012629042168,0.8879451098821327,0.013653012629042168,109,False
reg_retail_L8,h=1,0.013239033733997293,0.8908158130482776,0.013239033733997293,110,False
reg_shipped_L7,h=1,0.012871698664853905,0.8933375955845383,0.012871698664853905,111,False
serv_D3,h=1,-0.012815082813247948,0.8918760372977921,0.012815082813247948,115,False
reg_invest_prices_MA6,h=1,0.012379687576466828,0.896455925189252,0.012379687576466828,113,False
reg_ppi,h=1,-0.011672350815186453,0.9001683361568773,0.011672350815186453,118,False
reg_ppi_L0,h=1,-0.011672350815186453,0.9001683361568773,0.011672350815186453,118,False
reg_wage_MA6,h=1,0.01154666075693801,0.9033884807810734,0.01154666075693801,113,False
serv_L11,h=1,-0.01141871611821759,0.907071973558577,0.01141871611821759,107,False
reg_payables_D1,h=1,0.011327130405360233,0.903524658541015,0.011327130405360233,117,False
usd_D1,h=1,-0.011278601944905714,0.903936003692983,0.011278601944905714,117,False
reg_receivables_D3,h=1,0.0109622708627934,0.9074334007439814,0.0109622708627934,115,False
reg_receivables_D6,h=1,-0.010698821950311382,0.91085617896639,0.010698821950311382,112,False
reg_income_real_L11,h=1,-0.010683380803155458,0.9138650306295257,0.010683380803155458,105,False
serv_STD3,h=1,-0.010644969523545407,0.9097043894663335,0.010644969523545407,116,False
reg_profit,h=1,-0.01062175105594577,0.9091135762042878,0.01062175105594577,118,False
reg_profit_L0,h=1,-0.01062175105594577,0.9091135762042878,0.01062175105594577,118,False
reg_wage_agri_STD3,h=1,-0.010217689262139812,0.9133143798379045,0.010217689262139812,116,False
reg_housing_secondary,h=1,0.009885334495338623,0.9164925434500609,0.009885334495338623,115,False
reg_housing_secondary_L0,h=1,0.009885334495338623,0.9164925434500609,0.009885334495338623,115,False
reg_wage_agri_D1,h=1,0.009320659487060224,0.9205522875438746,0.009320659487060224,117,False
reg_services_L6,h=1,0.00912942373764204,0.9281693603197545,0.00912942373764204,100,False
reg_receivables_STD3,h=1,0.009021092525312845,0.9234333076187006,0.009021092525312845,116,False
reg_housing_primary_L3,h=1,0.008327847135476596,0.9302395523223277,0.008327847135476596,113,False
reg_agri_prices_L3,h=1,-0.007890699532895572,0.9332987543025203,0.007890699532895572,115,False
brent_pct_L10,h=1,-0.007771763402325576,0.9363741198410486,0.007771763402325576,108,False
reg_receivables_L8,h=1,-0.007514483066580785,0.9378969872327356,0.007514483066580785,110,False
reg_shipped_L12,h=1,0.006945003404464567,0.9436713633878852,0.006945003404464567,106,False
reg_income_real_STD3,h=1,0.006599660439717819,0.9446902774956586,0.006599660439717819,113,False
reg_receivables_L5,h=1,0.006525095088791661,0.945314215089413,0.006525095088791661,113,False
reg_income_real_L10,h=1,-0.006273527683208172,0.9491098080353819,0.006273527683208172,106,False
reg_profit_L9,h=1,-0.0062179122593308545,0.9488355766819837,0.0062179122593308545,109,False
reg_services_D3,h=1,-0.006080135054958371,0.95139575966669,0.006080135054958371,103,False
ibved_q_L6,h=1,0.005999030664157778,0.9595426756775881,0.005999030664157778,74,False
reg_invest_prices_L2,h=1,-0.005775591063649611,0.9509356356910056,0.005775591063649611,116,False
reg_income_nom_L10,h=1,-0.005553164219499586,0.9549467984528004,0.005553164219499586,106,False
reg_invest_prices_L6,h=1,0.004920428686308577,0.9589358255286398,0.004920428686308577,112,False
reg_payables_L10,h=1,-0.004588130970711756,0.9624122705794282,0.004588130970711756,108,False
reg_services_STD3,h=1,0.0043023827836953,0.9654259069476838,0.0043023827836953,104,False
reg_services_L4,h=1,-0.004269555263898988,0.9660290501913108,0.004269555263898988,102,False
reg_payables_L6,h=1,-0.00390799767175945,0.9673799738893439,0.00390799767175945,112,False
reg_retail_L2,h=1,0.0032087465304215315,0.9727295660369352,0.0032087465304215315,116,False
mom_L8,h=1,-0.0031284389034173313,0.974123875440057,0.0031284389034173313,110,False
Ruonia_L1,h=1,-0.003108591391544878,0.9734643651626753,0.003108591391544878,117,False
reg_construction_L6,h=1,0.0029647723786387775,0.9752501807441561,0.0029647723786387775,112,False
reg_housing_primary_L11,h=1,0.0029020119125123312,0.976560831339785,0.0029020119125123312,105,False
reg_profit_L12,h=1,0.002639247039143225,0.9785789187648165,0.002639247039143225,106,False
reg_ppi_L2,h=1,-0.0026213114329648114,0.9777206241838483,0.0026213114329648114,116,False
reg_income_real_D1,h=1,0.0022757177695578415,0.9808284668063622,0.0022757177695578415,114,False
reg_agri_prices_D6,h=1,-0.00202929360125686,0.9830581013364026,0.00202929360125686,112,False
reg_construction_L7,h=1,-0.002003546980602826,0.9833495614048335,0.002003546980602826,111,False
reg_income_nom_L11,h=1,-0.0017713957585733199,0.9856913968415291,0.0017713957585733199,105,False
reg_wage_L5,h=1,0.0015872837802510995,0.9866875458710678,0.0015872837802510995,113,False
reg_income_nom_D1,h=1,-0.001531706481186347,0.9870956376706248,0.001531706481186347,114,False
brent_pct_L6,h=1,0.0015190083380648423,0.9873178903067087,0.0015190083380648423,112,False
reg_shipped_D12,h=1,-0.001488350911479872,0.9879190314609821,0.001488350911479872,106,False
reg_ind_prod_D12,h=1,0.0014173730699345202,0.9884951194181779,0.0014173730699345202,106,False
reg_shipped_L10,h=1,-0.0013257565350532742,0.9891352615583898,0.0013257565350532742,108,False
reg_receivables_L6,h=1,0.0011920960520914008,0.9900471026387507,0.0011920960520914008,112,False
reg_receivables_MA6,h=1,-0.000921294038705992,0.9922729274864216,0.000921294038705992,113,False
reg_payables_D12,h=1,0.00030692601021624604,0.9975085867572524,0.00030692601021624604,106,False
reg_payables_L2,h=1,-0.00018775147634066854,0.998404035693914,0.00018775147634066854,116,False
