period_type,date,item_key,product_name,component,matched,match_method,match_score,item_code,sprav_name,weight,index_used,item_mom_pp,headline_contribution_pp
weekly_chain,2026-06-15 00:00:00,63,"Бумага туалетная, рулон",nonfood,True,exact,1.0,147,"Бумага туалетная, рулон",0.00099,100.2,0.20000000000000284,0.0001980000000000028
weekly_chain,2026-06-15 00:00:00,64,"Прокладки женские гигиенические, 10 шт.",nonfood,True,exact,1.0,984,"Прокладки женские гигиенические, 10 шт.",0.00108,99.55,-0.45000000000000284,-0.0004860000000000031
weekly_chain,2026-06-15 00:00:00,65,"Подгузники детские бумажные, 10 шт.",nonfood,True,exact,1.0,488,"Подгузники детские бумажные (памперсы), 10 шт.",0.00114,99.62,-0.37999999999999545,-0.0004331999999999948
weekly_chain,2026-06-15 00:00:00,66,"Телевизор, шт.",nonfood,False,unmatched,0.46153846153846156,,,,99.52,-0.480000000000004,
weekly_chain,2026-06-15 00:00:00,67,"Смартфон, шт.",nonfood,True,exact,1.0,585,"Смартфон, шт.",0.00625,99.54,-0.45999999999999375,-0.002874999999999961
weekly_chain,2026-06-15 00:00:00,68,"Доска обрезная, м3",nonfood,True,exact,1.0,213,"Доска обрезная, м3",0.00153,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,69,"Плиты древесностружечные, ориентированно-стружечные, м2",nonfood,True,exact,1.0,486,"Плиты древесностружечные, ориентированно-стружечные, м2",0.0008899999999999,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,7,"Колбаса вареная, кг",food,True,exact,1.0,265,"Колбаса вареная, кг",0.00464,98.96,-1.0400000000000063,-0.004825600000000029
weekly_chain,2026-06-15 00:00:00,70,"Дизельное топливо, л",nonfood,True,exact,1.0,209,"Дизельное топливо, л",0.00286,102.47,2.469999999999999,0.007064199999999997
weekly_chain,2026-06-15 00:00:00,71,Бензин автомобильный,nonfood,False,unmatched,0.7692307692307693,,,,103.74,3.739999999999995,
weekly_chain,2026-06-15 00:00:00,72,"Бензин автомобильный марки АИ-92, л",nonfood,True,exact,1.0,130,"Бензин автомобильный марки АИ-92, л",0.01023,102.5,2.5,0.025575
weekly_chain,2026-06-15 00:00:00,73,"Бензин автомобильный марки АИ-95, л",nonfood,True,exact,1.0,131,"Бензин автомобильный марки АИ-95, л",0.01543,104.59,4.590000000000003,0.07082370000000004
weekly_chain,2026-06-15 00:00:00,74,"Бензин автомобильный марки АИ-98 и выше, л",nonfood,True,exact,1.0,132,"Бензин автомобильный марки АИ-98, л",0.00117,103.42,3.4200000000000017,0.004001400000000002
weekly_chain,2026-06-15 00:00:00,78,"Корвалол, 25 мл",nonfood,True,exact,1.0,302,"Корвалол, 25 мл",0.00039,100.2,0.20000000000000284,7.800000000000111e-05
weekly_chain,2026-06-15 00:00:00,79,"Левомеколь, мазь, 40 г",nonfood,True,exact,1.0,337,"Левомеколь, мазь, 40 г",0.00041,99.17,-0.8299999999999983,-0.00034029999999999927
weekly_chain,2026-06-15 00:00:00,8,"Консервы мясные для детского питания, кг",food,True,exact,1.0,285,"Консервы мясные для детского питания, кг",3e-05,98.97,-1.0300000000000011,-3.090000000000003e-05
weekly_chain,2026-06-15 00:00:00,80,"Валидол, 60 мг, 10 таблеток",nonfood,True,exact,1.0,150,"Валидол, 60 мг, 10 таблеток",0.00032,98.67,-1.3299999999999983,-0.0004255999999999995
weekly_chain,2026-06-15 00:00:00,82,"Ренгалин, 20 таблеток",nonfood,True,exact,1.0,1045,"Ренгалин, 20 таблеток",0.0004,101.26,1.2600000000000051,0.0005040000000000021
weekly_chain,2026-06-15 00:00:00,85,"Сухие корма для домашних животных, кг",nonfood,True,exact,1.0,616,"Сухие корма для домашних животных, кг",0.00104,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,86,"Ремонт телевизоров, один вид работ",services,True,fuzzy,0.9850746268656716,543,"Ремонт  телевизоров, один вид работы",0.00037,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,87,"Мойка легкового автомобиля, услуга",services,True,exact,1.0,375,"Мойка легкового автомобиля, услуга",0.00529,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,88,"Стрижка модельная в женском зале, стрижка",services,True,exact,1.0,608,"Стрижка модельная в женском зале, стрижка",0.00549,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,89,"Стрижка модельная в мужском зале, стрижка",services,True,exact,1.0,609,"Стрижка модельная в мужском зале, стрижка",0.0051,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,9,"Рыба мороженая неразделанная, кг",food,True,exact,1.0,558,"Рыба мороженая неразделанная, кг",0.00303,100.36,0.35999999999999943,0.0010907999999999983
weekly_chain,2026-06-15 00:00:00,90,"Проезд в городском автобусе, поездка",services,True,exact,1.0,525,"Проезд в городском автобусе,поездка",0.00185,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,91,"Проезд в троллейбусе, поездка",services,True,exact,1.0,533,"Проезд в троллейбусе, поездка",0.0001,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,93,"Плата за жилье в домах государственного и муниципального жилищных фондов, м2 общей площади",services,True,exact,1.0,400,"Наём жилых помещений в государственном и муниципальном жилищных фондах, м2 общей площади",0.00012,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,94,"Отопление, Гкал",services,True,exact,1.0,448,"Отопление, Гкал",0.00924,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,95,"Водоснабжение холодное, м3",services,True,exact,1.0,174,"Водоснабжение холодное, м3",0.0053,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,96,"Водоотведение, м3",services,True,exact,1.0,172,"Водоотведение, м3",0.00325,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,97,"Водоснабжение горячее, м3",services,True,exact,1.0,173,"Водоснабжение горячее, м3",0.00592,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,98,Услуги по снабжению электроэнергией,services,True,exact,1.0,744+745+746+747,"Электроэнергия в квартирах без электроплит сверх минимального объема потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах без электроплит за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами сверх минимального объема потребления, в расчете за 100 кВт.ч",0.01142,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,99,"Проживание в гостинице 1* или в мотеле, сутки с человека",services,True,exact,1.0,1004,"Проживание в гостинице 1* или в мотеле, сутки с человека",5e-05,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,1,"Говядина (кроме бескостного мяса), кг",food,True,exact,1.0,195,"Говядина (кроме бескостного мяса), кг",0.01634,100.1,0.09999999999999432,0.0016339999999999072
weekly_chain,2026-06-22 00:00:00,10,"Масло сливочное, кг",food,True,exact,1.0,360,"Масло сливочное, кг",0.00872,100.16,0.1599999999999966,0.0013951999999999704
weekly_chain,2026-06-22 00:00:00,100,"Проживание в гостинице 2*, сутки с человека",services,True,exact,1.0,1005,"Проживание в гостинице 2*, сутки с человека",4e-05,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,101,"Проживание в гостинице 3*, сутки с человека",services,True,exact,1.0,1006,"Проживание в гостинице 3*, сутки с человека",0.00075,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,102,"Проживание в гостинице 4*-5*, сутки с человека",services,True,exact,1.0,1007,"Проживание в гостинице 4*-5*, сутки с человека",0.00067,104.08,4.079999999999998,0.002733599999999999
weekly_chain,2026-06-22 00:00:00,103,"Проживание в хостеле, сутки с человека",services,True,exact,1.0,1008,"Проживание в хостеле, сутки с человека",0.00061,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,104,"Санаторий, день",services,True,exact,1.0,565,"Санаторий, день",0.001,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,105,"Легковой автомобиль иностранной марки новый, шт.",nonfood,True,exact,1.0,339,"Легковой автомобиль иностранной марки новый, шт.",0.00959,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,106,"Легковой автомобиль отечественный новый, шт.",nonfood,True,exact,1.0,340,"Легковой автомобиль отечественный новый, шт.",0.00753,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,107,"Дом отдыха, пансионат, день",services,True,exact,1.0,210,"Дом отдыха, пансионат, день",0.00177,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,108,"Восстановление зуба пломбой, услуга",services,True,exact,1.0,342,"Лечение кариеса, пломба",0.00221,100.75,0.75,0.0016575000000000001
weekly_chain,2026-06-22 00:00:00,109,"Метамизол натрия (Анальгин отечественный), 10 таблеток",nonfood,True,exact,1.0,370,"Метамизол натрия (Анальгин отечественный), 500 мг, 10 таблеток",0.00036,99.89,-0.10999999999999943,-3.95999999999998e-05
weekly_chain,2026-06-22 00:00:00,11,"Масло подсолнечное, л",food,True,exact,1.0,359,"Масло подсолнечное, кг",0.00543,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,110,"Пенталгин, 24 таблетки",nonfood,True,exact,1.0,1099,"Пенталгин, 24 таблетки",0.00035,99.09,-0.9099999999999966,-0.0003184999999999988
weekly_chain,2026-06-22 00:00:00,111,"Нимесулид, 10 таблеток",nonfood,True,exact,1.0,406,"Нимесулид, 100 мг, 10 таблеток",0.0004,100.08,0.0799999999999983,3.199999999999932e-05
weekly_chain,2026-06-22 00:00:00,112,"Трекрезан, 10 таблеток",nonfood,True,exact,1.0,1102,"Трекрезан, 10 таблеток",0.00032,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,113,"Активированный уголь, 10 таблеток",nonfood,True,exact,1.0,851,"Активированный уголь, 250 мг, 10 таблеток",0.00032,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,114,"Лизобакт, 10 таблеток",nonfood,True,exact,1.0,1096,"Лизобакт, 10 таблеток",0.00034,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,12,"Маргарин, кг",food,True,exact,1.0,357,"Маргарин, кг",0.0008,99.21,-0.7900000000000063,-0.0006320000000000051
weekly_chain,2026-06-22 00:00:00,13,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",food,True,exact,1.0,378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",0.00302,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,14,"Молоко питьевое цельное ультрапастеризованное 2,5-3,2% жирности, л",food,True,fuzzy,0.9491525423728814,378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",0.00302,99.6,-0.4000000000000057,-0.0012080000000000172
weekly_chain,2026-06-22 00:00:00,15,"Сметана, кг",food,True,exact,1.0,588,"Сметана, кг",0.00748,101.21,1.2099999999999937,0.009050799999999953
weekly_chain,2026-06-22 00:00:00,16,"Творог, кг",food,True,exact,1.0,1049,"Творог, кг",0.00591,100.87,0.8700000000000045,0.005141700000000027
weekly_chain,2026-06-22 00:00:00,17,"Смеси сухие молочные для детского питания, кг",food,True,exact,1.0,587,"Смеси сухие молочные для детского питания, кг",0.00077,97.95,-2.049999999999997,-0.0015784999999999977
weekly_chain,2026-06-22 00:00:00,18,"Сыры твердые, полутвердые и мягкие, кг",food,True,exact,1.0,621,"Сыры твердые, полутвердые и мягкие, кг",0.00514,97.65,-2.3499999999999943,-0.01207899999999997
weekly_chain,2026-06-22 00:00:00,19,"Консервы овощные для детского питания, кг",food,True,exact,1.0,288,"Консервы овощные для детского питания, кг",8e-05,96.11,-3.8900000000000006,-0.0003112000000000001
weekly_chain,2026-06-22 00:00:00,2,"Свинина (кроме бескостного мяса), кг",food,True,exact,1.0,577,"Свинина (кроме бескостного мяса), кг",0.00481,100.06,0.060000000000002274,0.0002886000000000109
weekly_chain,2026-06-22 00:00:00,20,"Консервы фруктово-ягодные для детского питания, кг",food,True,exact,1.0,294,"Консервы фруктово-ягодные для детского питания, кг",9e-05,97.66,-2.3400000000000034,-0.00021060000000000032
weekly_chain,2026-06-22 00:00:00,21,"Яйца куриные, 10 шт.",food,True,exact,1.0,754,"Яйца куриные, 10 шт.",0.00543,92.92,-7.079999999999998,-0.03844439999999999
weekly_chain,2026-06-22 00:00:00,22,"Сахар-песок, кг",food,True,exact,1.0,572,"Сахар-песок, кг",0.00532,99.84,-0.1599999999999966,-0.0008511999999999819
weekly_chain,2026-06-22 00:00:00,23,"Печенье, кг",food,True,exact,1.0,470,"Печенье, кг",0.00549,96.4,-3.5999999999999943,-0.01976399999999997
weekly_chain,2026-06-22 00:00:00,24,"Чай черный байховый, кг",food,True,exact,1.0,717,"Чай черный байховый, кг",0.00269,100.17,0.1700000000000017,0.0004573000000000046
weekly_chain,2026-06-22 00:00:00,25,"Соль поваренная пищевая, кг",food,True,exact,1.0,593,"Соль поваренная пищевая, кг",0.00122,98.72,-1.2800000000000011,-0.0015616000000000013
weekly_chain,2026-06-22 00:00:00,26,"Мука пшеничная, кг",food,True,exact,1.0,388,"Мука пшеничная, кг",0.00424,100.79,0.7900000000000063,0.0033496000000000263
weekly_chain,2026-06-22 00:00:00,27,"Хлеб из ржаной муки и из смеси муки ржаной и пшеничной, кг",food,True,exact,1.0,710,"Хлеб из ржаной муки и из смеси муки ржаной и пшеничной, кг",0.00255,98.65,-1.3499999999999943,-0.003442499999999986
weekly_chain,2026-06-22 00:00:00,28,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",food,True,exact,1.0,1054,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",0.00735,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,29,"Рис шлифованный, кг",food,True,exact,1.0,552,"Рис шлифованный, кг",0.00479,98.49,-1.5100000000000051,-0.007232900000000025
weekly_chain,2026-06-22 00:00:00,3,"Баранина (кроме бескостного мяса), кг",food,True,exact,1.0,122,"Баранина (кроме бескостного мяса), кг",0.00651,97.95,-2.049999999999997,-0.013345499999999982
weekly_chain,2026-06-22 00:00:00,30,"Пшено, кг",food,True,exact,1.0,539,"Пшено, кг",0.00118,100.97,0.9699999999999989,0.0011445999999999987
weekly_chain,2026-06-22 00:00:00,31,"Крупа гречневая-ядрица, кг",food,True,exact,1.0,320,"Крупа гречневая-ядрица, кг",0.00337,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,32,"Вермишель, кг",food,True,exact,1.0,158,"Вермишель, кг",0.00142,100.5,0.5,0.00071
weekly_chain,2026-06-22 00:00:00,33,"Макаронные изделия из пшеничной муки высшего сорта, кг",food,True,exact,1.0,354,"Макаронные изделия из пшеничной муки высшего сорта, кг",0.00382,101.34,1.3400000000000034,0.005118800000000013
weekly_chain,2026-06-22 00:00:00,34,"Картофель, кг",food,True,exact,1.0,252,"Картофель, кг",0.00612,99.7,-0.29999999999999716,-0.0018359999999999824
weekly_chain,2026-06-22 00:00:00,35,"Капуста белокочанная свежая, кг",food,True,exact,1.0,249,"Капуста белокочанная свежая, кг",0.00236,103.48,3.480000000000004,0.00821280000000001
weekly_chain,2026-06-22 00:00:00,36,"Лук репчатый, кг",food,True,exact,1.0,349,"Лук репчатый, кг",0.00236,105.28,5.280000000000001,0.012460800000000003
weekly_chain,2026-06-22 00:00:00,37,"Свёкла столовая, кг",food,True,exact,1.0,574,"Свёкла столовая, кг",0.00077,99.86,-0.14000000000000057,-0.00010780000000000044
weekly_chain,2026-06-22 00:00:00,38,"Морковь, кг",food,True,exact,1.0,382,"Морковь, кг",0.0021,103.02,3.019999999999996,0.006341999999999991
weekly_chain,2026-06-22 00:00:00,39,"Огурцы свежие, кг",food,True,exact,1.0,435,"Огурцы свежие, кг",0.00468,93.6,-6.400000000000006,-0.029952000000000027
weekly_chain,2026-06-22 00:00:00,4,"Куры охлажденные и мороженые, кг",food,True,exact,1.0,333,"Куры охлажденные и мороженые, кг",0.00958,100.25,0.25,0.002395
weekly_chain,2026-06-22 00:00:00,40,"Помидоры свежие, кг",food,True,exact,1.0,506,"Помидоры свежие, кг",0.00574,100.59,0.5900000000000034,0.00338660000000002
weekly_chain,2026-06-22 00:00:00,41,"Яблоки, кг",food,True,exact,1.0,753,"Яблоки, кг",0.00515,101.79,1.7900000000000063,0.009218500000000032
weekly_chain,2026-06-22 00:00:00,42,"Бананы, кг",food,True,exact,1.0,121,"Бананы, кг",0.00418,100.8,0.7999999999999972,0.003343999999999988
weekly_chain,2026-06-22 00:00:00,43,"Водка, л",food,True,exact,1.0,171,"Водка, л",0.0033,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,44,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",food,True,exact,1.0,413,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",0.00697,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,45,"Брюки для детей школьного возраста из джинсовой ткани, шт.",nonfood,True,exact,1.0,141,"Брюки для детей школьного возраста из джинсовой ткани, шт.",0.00098,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,46,"Пеленки для новорожденных, шт.",nonfood,True,exact,1.0,458,"Пеленки для новорожденных, шт.",0.00019,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,47,"Костюм спортивный для детей школьного возраста, шт.",nonfood,True,exact,1.0,306,"Костюм спортивный для детей школьного возраста, шт.",0.00141,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,48,"Майка, футболка мужская бельевая, шт.",nonfood,True,exact,1.0,351,"Майка, футболка мужская бельевая, шт.",0.00151,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,49,"Футболка детская, шт.",nonfood,True,exact,1.0,703,"Футболка детская, шт.",0.00049,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,5,"Сосиски, сардельки, кг",food,True,exact,1.0,599,"Сосиски, сардельки, кг",0.00553,93.19,-6.810000000000002,-0.037659300000000014
weekly_chain,2026-06-22 00:00:00,50,"Носки мужские, пара",nonfood,True,exact,1.0,410,"Носки мужские, пара",0.00108,101.78,1.7800000000000011,0.0019224000000000012
weekly_chain,2026-06-22 00:00:00,51,"Колготки женские эластичные, шт.",nonfood,True,exact,1.0,272,"Колготки женские эластичные, шт.",0.00127,100.7,0.7000000000000028,0.0008890000000000036
weekly_chain,2026-06-22 00:00:00,52,"Кроссовые туфли для детей, пара",nonfood,True,exact,1.0,319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",0.00156,100.07,0.06999999999999318,0.00010919999999998936
weekly_chain,2026-06-22 00:00:00,53,"Кроссовые туфли для взрослых, пара",nonfood,True,exact,1.0,1032,"Кроссовые туфли для взрослых, пара",0.00518,101.1,1.0999999999999943,0.0056979999999999704
weekly_chain,2026-06-22 00:00:00,54,"Мыло хозяйственное, 200 г",nonfood,True,exact,1.0,390,"Мыло хозяйственное, 200 г",0.00174,98.93,-1.0699999999999932,-0.0018617999999999881
weekly_chain,2026-06-22 00:00:00,55,"Порошок стиральный, кг",nonfood,True,exact,1.0,508,"Порошок стиральный, кг",0.00342,100.11,0.10999999999999943,0.00037619999999999803
weekly_chain,2026-06-22 00:00:00,56,"Мыло туалетное, 100 г",nonfood,True,exact,1.0,389,"Мыло туалетное, 100 г",0.00099,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,57,"Шампунь, 250 мл",nonfood,True,exact,1.0,726,"Шампунь, 250 мл",0.0019,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,58,"Паста зубная, 100 г (100 мл)",nonfood,True,exact,1.0,457,"Паста зубная, 100 г (100 мл)",0.00191,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,59,"Щетка зубная, шт.",nonfood,True,exact,1.0,735,"Щетка зубная, шт.",0.00174,102.14,2.1400000000000006,0.003723600000000001
weekly_chain,2026-06-22 00:00:00,6,"Колбаса полукопченая и варено-копченая, кг",food,True,exact,1.0,266,"Колбаса полукопченая и варено-копченая, кг",0.00298,100.38,0.37999999999999545,0.0011323999999999865
weekly_chain,2026-06-22 00:00:00,60,"Сигареты с фильтром, пачка",nonfood,True,exact,1.0,1046,"Сигареты с фильтром, пачка",0.0086599999999999,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,61,"Спички, коробок",nonfood,True,exact,1.0,601,"Спички, коробок",0.00059,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,62,"Электропылесос напольный, шт.",nonfood,True,exact,1.0,741,"Электропылесос напольный, шт.",0.00185,98.43,-1.5699999999999932,-0.0029044999999999874
weekly_chain,2026-06-22 00:00:00,63,"Бумага туалетная, рулон",nonfood,True,exact,1.0,147,"Бумага туалетная, рулон",0.00099,99.73,-0.269999999999996,-0.00026729999999999603
weekly_chain,2026-06-22 00:00:00,64,"Прокладки женские гигиенические, 10 шт.",nonfood,True,exact,1.0,984,"Прокладки женские гигиенические, 10 шт.",0.00108,100.61,0.6099999999999994,0.0006587999999999994
weekly_chain,2026-06-22 00:00:00,65,"Подгузники детские бумажные, 10 шт.",nonfood,True,exact,1.0,488,"Подгузники детские бумажные (памперсы), 10 шт.",0.00114,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,66,"Телевизор, шт.",nonfood,False,unmatched,0.46153846153846156,,,,99.31,-0.6899999999999977,
weekly_chain,2026-06-22 00:00:00,67,"Смартфон, шт.",nonfood,True,exact,1.0,585,"Смартфон, шт.",0.00625,100.69,0.6899999999999977,0.004312499999999986
weekly_chain,2026-06-22 00:00:00,68,"Доска обрезная, м3",nonfood,True,exact,1.0,213,"Доска обрезная, м3",0.00153,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,69,"Плиты древесностружечные, ориентированно-стружечные, м2",nonfood,True,exact,1.0,486,"Плиты древесностружечные, ориентированно-стружечные, м2",0.0008899999999999,99.73,-0.269999999999996,-0.00024029999999996947
weekly_chain,2026-06-22 00:00:00,7,"Колбаса вареная, кг",food,True,exact,1.0,265,"Колбаса вареная, кг",0.00464,100.08,0.0799999999999983,0.0003711999999999921
weekly_chain,2026-06-22 00:00:00,70,"Дизельное топливо, л",nonfood,True,exact,1.0,209,"Дизельное топливо, л",0.00286,109.7,9.700000000000003,0.02774200000000001
weekly_chain,2026-06-22 00:00:00,71,Бензин автомобильный,nonfood,False,unmatched,0.7692307692307693,,,,112.24,12.239999999999995,
weekly_chain,2026-06-22 00:00:00,72,"Бензин автомобильный марки АИ-92, л",nonfood,True,exact,1.0,130,"Бензин автомобильный марки АИ-92, л",0.01023,113.72,13.719999999999999,0.14035559999999997
weekly_chain,2026-06-22 00:00:00,73,"Бензин автомобильный марки АИ-95, л",nonfood,True,exact,1.0,131,"Бензин автомобильный марки АИ-95, л",0.01543,112.03,12.030000000000001,0.1856229
weekly_chain,2026-06-22 00:00:00,74,"Бензин автомобильный марки АИ-98 и выше, л",nonfood,True,exact,1.0,132,"Бензин автомобильный марки АИ-98, л",0.00117,102.12,2.1200000000000045,0.0024804000000000054
weekly_chain,2026-06-22 00:00:00,78,"Корвалол, 25 мл",nonfood,True,exact,1.0,302,"Корвалол, 25 мл",0.00039,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,79,"Левомеколь, мазь, 40 г",nonfood,True,exact,1.0,337,"Левомеколь, мазь, 40 г",0.00041,99.91,-0.09000000000000341,-3.69000000000014e-05
weekly_chain,2026-06-22 00:00:00,8,"Консервы мясные для детского питания, кг",food,True,exact,1.0,285,"Консервы мясные для детского питания, кг",3e-05,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,80,"Валидол, 60 мг, 10 таблеток",nonfood,True,exact,1.0,150,"Валидол, 60 мг, 10 таблеток",0.00032,96.37,-3.6299999999999955,-0.0011615999999999987
weekly_chain,2026-06-22 00:00:00,82,"Ренгалин, 20 таблеток",nonfood,True,exact,1.0,1045,"Ренгалин, 20 таблеток",0.0004,100.88,0.8799999999999955,0.0003519999999999982
weekly_chain,2026-06-22 00:00:00,85,"Сухие корма для домашних животных, кг",nonfood,True,exact,1.0,616,"Сухие корма для домашних животных, кг",0.00104,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,86,"Ремонт телевизоров, один вид работ",services,True,fuzzy,0.9850746268656716,543,"Ремонт  телевизоров, один вид работы",0.00037,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,87,"Мойка легкового автомобиля, услуга",services,True,exact,1.0,375,"Мойка легкового автомобиля, услуга",0.00529,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,88,"Стрижка модельная в женском зале, стрижка",services,True,exact,1.0,608,"Стрижка модельная в женском зале, стрижка",0.00549,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,89,"Стрижка модельная в мужском зале, стрижка",services,True,exact,1.0,609,"Стрижка модельная в мужском зале, стрижка",0.0051,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,9,"Рыба мороженая неразделанная, кг",food,True,exact,1.0,558,"Рыба мороженая неразделанная, кг",0.00303,99.84,-0.1599999999999966,-0.00048479999999998967
weekly_chain,2026-06-22 00:00:00,90,"Проезд в городском автобусе, поездка",services,True,exact,1.0,525,"Проезд в городском автобусе,поездка",0.00185,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,91,"Проезд в троллейбусе, поездка",services,True,exact,1.0,533,"Проезд в троллейбусе, поездка",0.0001,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,93,"Плата за жилье в домах государственного и муниципального жилищных фондов, м2 общей площади",services,True,exact,1.0,400,"Наём жилых помещений в государственном и муниципальном жилищных фондах, м2 общей площади",0.00012,101.16,1.1599999999999966,0.0001391999999999996
weekly_chain,2026-06-22 00:00:00,94,"Отопление, Гкал",services,True,exact,1.0,448,"Отопление, Гкал",0.00924,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,95,"Водоснабжение холодное, м3",services,True,exact,1.0,174,"Водоснабжение холодное, м3",0.0053,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,96,"Водоотведение, м3",services,True,exact,1.0,172,"Водоотведение, м3",0.00325,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,97,"Водоснабжение горячее, м3",services,True,exact,1.0,173,"Водоснабжение горячее, м3",0.00592,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,98,Услуги по снабжению электроэнергией,services,True,exact,1.0,744+745+746+747,"Электроэнергия в квартирах без электроплит сверх минимального объема потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах без электроплит за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами сверх минимального объема потребления, в расчете за 100 кВт.ч",0.01142,100.0,0.0,0.0
weekly_chain,2026-06-22 00:00:00,99,"Проживание в гостинице 1* или в мотеле, сутки с человека",services,True,exact,1.0,1004,"Проживание в гостинице 1* или в мотеле, сутки с человека",5e-05,100.0,0.0,0.0
month_end_bridge,2026-06-22,1,"Говядина (кроме бескостного мяса), кг",food,True,exact,1.0,195,"Говядина (кроме бескостного мяса), кг",0.01634,100.10071440081644,0.10071440081644312,0.0016456733093406805
month_end_bridge,2026-06-22,10,"Масло сливочное, кг",food,True,exact,1.0,360,"Масло сливочное, кг",0.00872,97.28899300604333,-2.7110069939566728,-0.023639980987302186
month_end_bridge,2026-06-22,100,"Проживание в гостинице 2*, сутки с человека",services,True,exact,1.0,1005,"Проживание в гостинице 2*, сутки с человека",4e-05,100.0,0.0,0.0
month_end_bridge,2026-06-22,101,"Проживание в гостинице 3*, сутки с человека",services,True,exact,1.0,1006,"Проживание в гостинице 3*, сутки с человека",0.00075,100.0,0.0,0.0
